name,federation,sex,title_fide,fide_id,rating_fide,chesscom_username,chesscom_title,chesscom_rating_blitz,chesscom_rating_rapid,chesscom_rating_bullet,lichess_username,lichess_title,lichess_rating_blitz,lichess_rating_rapid,lichess_rating_bullet
"Rogers, Jonathan W",ENG,M,FM,402052.0,2333.0,,,,,,,,,,
"Rogers, Norman",USA,M,FM,2001985.0,1928.0,,,,,,,,,,
"Roghani, Arash",IRI,M,IM,12501034.0,2301.0,alex1927,IM,,,,,,,,
"Rogic, Davor",CRO,M,GM,14501228.0,2335.0,davor_rogic,GM,2349.0,1478.0,2086.0,Davor_Rogic,GM,2469.0,1766.0,2619.0
"Rogoff, Kenneth",USA,M,GM,2000237.0,2505.0,,,,,,,,,,
"Rogov, Matfey",RUS,M,FM,44191308.0,2348.0,statham,FM,2910.0,2144.0,2928.0,,,,,
"Rogovski, Vladimir",UKR,M,GM,14101378.0,2461.0,,,,,,,,,,
"Rogovskoy, Alexander",RUS,M,IM,4107241.0,2301.0,,,,,,,,,,
"Rogowski, Jaroslaw",POL,M,FM,1101382.0,2060.0,,,,,,,,,,
"Rogozenco, Dorian",ROU,M,GM,1210319.0,2405.0,dorian2017,GM,,,,,,,,
"Rogozenco, Ileana",ROU,F,WFM,1203584.0,2073.0,,,,,,,,,,
"Rogozenco, Teodora",GER,F,WFM,12938084.0,1999.0,eatsumoschinken,WFM,1671.0,,,,,,,
"Rogoznikov, Andrey",RUS,M,FM,24139483.0,2224.0,,,,,,,,,,
"Rogule, Laura",LAT,F,WGM,11601876.0,2243.0,vwnv7,WGM,2387.0,2295.0,,,,,,
"Rogulj, Branko",CRO,M,IM,14500213.0,2251.0,,,,,,,,,,
"Rohacek, Miroslav",SVK,M,FM,14902877.0,2217.0,,,,,,,,,,
"Rohan, Ahuja",IND,M,IM,5090598.0,2335.0,,,,,,,,,,
"Rohde, Michael",USA,M,GM,2000172.0,2242.0,boo786,GM,2412.0,2368.0,,,,,,
"Rohde, Ulrich",GER,M,FM,4604539.0,2204.0,,,,,,,,,,
Rohit S,IND,M,FM,46633847.0,2375.0,root_21,FM,2742.0,2394.0,2609.0,,,,,
"Rohit, Gogineni",IND,M,IM,5012660.0,2442.0,,,,,,,,,,
Rohith Krishna S,IND,M,IM,46617051.0,2503.0,,,,,,,,,,
Rohith S,IND,M,FM,45075360.0,2300.0,oggy_the_great,FM,2561.0,2335.0,2728.0,,,,,
"Rohl Montes, Juan Armando",VEN,M,IM,3900487.0,2380.0,,,,,,,,,,
"Rohonyan, Katerina",USA,F,WGM,14107503.0,2267.0,,,,,,,,,,
"Rohrer, Christophe",SUI,M,FM,1326546.0,2276.0,,,,,,,,,,
"Roiz Baztan, David",ESP,M,FM,2204142.0,2164.0,,,,,,,,,,
"Roiz, Michael",ISR,M,GM,2804158.0,2564.0,tiredofdancing,GM,2887.0,,2945.0,cutemouse83,GM,2979.0,1500.0,1756.0
"Roizen, Nadejda",ISR,F,WIM,2804859.0,2150.0,,,,,,,,,,
"Rojas Alarcon, Julian Antonio",MEX,M,FM,5107407.0,2368.0,jarming,FM,2767.0,2324.0,2902.0,,,,,
"Rojas Barrero, Andres Humberto",COL,M,FM,4404149.0,2111.0,,,,,,,,,,
"Rojas Keim, Luis",CHI,M,IM,3400646.0,2301.0,,,,,,,,,,
"Rojas Linares, Nicolas Gabriel",PER,M,CM,3859096.0,2169.0,,,,,,,,,,
"Rojas Marin, Luis Alejandro",COL,M,CM,4442962.0,1980.0,,,,,,,,,,
"Rojas Salas, Steven",PER,M,IM,3819434.0,2424.0,,,,,,,,,,
"Rojas Sepulveda, Eduardo",CHI,M,FM,3400166.0,2277.0,,,,,,,,,,
"Rojas, Montserrat",PAR,F,WCM,3701670.0,1731.0,,,,,,,,,,
"Rojicek, Vojtech",CZE,M,IM,319902.0,2364.0,,,,,,,,,,
"Rojickova, Monika",SVK,F,WFM,14909626.0,2075.0,,,,,,,,,,
"Rojo Gomez, Jorge",ESP,M,FM,2206390.0,2294.0,,,,,,,,,,
"Rojo Huerta, Gabriel",ESP,M,IM,2200627.0,2331.0,,,,,,,,,,
"Roktim, Bandyopadhyay",IND,M,IM,5002761.0,2383.0,,,,,,,,,,
"Roldan Marques, Daniel",ESP,M,FM,32063318.0,2124.0,,,,,,,,,,
"Rolic, Gojko",SRB,M,CM,916668.0,1941.0,,,,,,,,,,
"Rolles, Maria Julia",ARG,F,WFM,112518.0,2143.0,,,,,,,,,,
"Rolletschek, Heinrich",AUT,M,FM,1600079.0,2224.0,,,,,,,,,,
"Rolvag, Mikael",NOR,M,FM,1500481.0,2099.0,,,,,,,,,,
"Romalho , Gelique",SUR,F,WCM,8201080.0,1693.0,,,,,,,,,,
"Roman, Rodrigo",PAR,M,CM,3701220.0,2002.0,threemind,CM,2488.0,2451.0,2320.0,,,,,
"Romanchuk, Viktor",UKR,M,FM,14109271.0,2266.0,,,,,,,,,,
"Romanenko, Alexandra",BLR,F,WFM,13503324.0,2019.0,,,,,,,,,,
"Romanenko, Vladimir",BLR,M,GM,13502921.0,2459.0,,,,,,,,,,
"Romanets, Pavel",UKR,M,FM,14133148.0,2061.0,,,,,,,,,,
"Romanishin, Oleg M",UKR,M,GM,14100088.0,2270.0,,,,,,,,,,
"Romanov, Alexei",RUS,M,IM,4173716.0,2242.0,,,,,,,,,,
"Romanov, Evgeny",MKD,M,GM,4148843.0,2567.0,evgenyromanov,GM,2741.0,2265.0,,,,,,
"Romanov, Oleg",BLR,M,IM,13500694.0,2439.0,,,,,,,,,,
"Romanov, Pavel",RUS,M,FM,4119886.0,2377.0,,,,,,,,,,
"Romanova, Inna",BLR,F,WGM,13502875.0,2253.0,,,,,,,,,,
"Romanovskaya, Anna",RUS,F,WFM,4164725.0,2210.0,,,,,,,,,,
"Romany, Joy",EGY,F,WIM,10656820.0,1974.0,joyromany15,WIM,2184.0,2123.0,2073.0,,,,,
"Rombaldoni, Axel",ITA,M,GM,815837.0,2531.0,gmaxel23,GM,2706.0,,2593.0,,,,,
"Rombaldoni, Denis",ITA,M,IM,813575.0,2476.0,denis0027-inactive,IM,2543.0,2165.0,2635.0,,,,,
"Romcovici, Victor",MDA,M,IM,13900560.0,2110.0,,,,,,,,,,
"Romero Aguilar, Ricardo Alberto",MEX,M,CM,5100410.0,2203.0,,,,,,,,,,
"Romero Araya, Diego",CHI,M,FM,3403890.0,2191.0,hijorojo19,FM,2656.0,,2341.0,,,,,
"Romero Arzuaga, Yudel",CUB,M,CM,3521010.0,2226.0,mnyuyu,CM,2389.0,2306.0,2181.0,,,,,
"Romero Barreto, Jaime Jose",VEN,M,IM,3902498.0,2320.0,,,,,,,,,,
"Romero Briones, Antonio",ESP,M,CM,2230810.0,2184.0,,,,,,,,,,
"Romero Calduch, Sergio",ESP,M,FM,2246848.0,2245.0,,,,,,,,,,
"Romero Castejon, Daniel",ESP,M,CM,24508195.0,2196.0,,,,,,,,,,
"Romero Dongo, Antonella Victoria",PER,F,WFM,3814670.0,1840.0,,,,,,,,,,
"Romero Echeverria, Abigail",ECU,F,WIM,3603806.0,1960.0,,,,,,,,,,
"Romero Garcia, Mariano",ESP,M,FM,2216922.0,1986.0,,,,,,,,,,
"Romero Gomez, Jose Carlos",CUB,M,FM,3501779.0,2314.0,,,,,,,,,,
"Romero Holmes, Alfonso",ESP,M,GM,2200066.0,2427.0,,,,,,,,,,
"Romero Nunez, Wendy",CUB,F,WFM,3510174.0,2039.0,,,,,,,,,,
"Romero Pallares, Daniel",ESP,M,FM,32025637.0,2255.0,vanrommel28,FM,2531.0,,2322.0,,,,,
"Romero Pino, Claudio",CHI,M,FM,3402517.0,2247.0,,,,,,,,,,
"Romero Ruscalleda, Josep",ESP,M,FM,2231859.0,2110.0,,,,,,,,,,
"Romero Troncoso, Liset Anais",CHI,F,WCM,3426084.0,1874.0,,,,,,,,,,
"Romero, Ariel",NCA,M,FM,6100210.0,2176.0,,,,,,,,,,
"Romon Poves, Raul",ESP,M,FM,2225751.0,2212.0,,,,,,,,,,
"Ronai, Akos Balazs",HUN,M,CM,767964.0,2180.0,a_ccelerator,CM,2422.0,2371.0,2509.0,,,,,
"Ronchetti, Niccolo'",ITA,M,IM,813125.0,2454.0,,,,,,,,,,
"Rondon Chacon, Yolys Desiree",PAN,F,WCM,3903508.0,1836.0,,,,,,,,,,
"Ronge, Tim",GER,M,FM,12955418.0,2283.0,,,,,,,,,,
"Rongwane, Gomolemo",BOT,M,FM,11301120.0,2003.0,strongaid,FM,2354.0,2100.0,1953.0,,,,,
"Ronka, Erik",FIN,M,FM,505080.0,2284.0,,,,,,,,,,
"Roobol, Martin",NED,M,FM,1004468.0,2251.0,,,,,,,,,,
"Roofthoofd, Marcel",BEL,M,FM,200174.0,2196.0,bitzkommer,FM,2318.0,2057.0,1899.0,,,,,
"Roos, Adrian",BEL,M,FM,263621.0,2197.0,,,,,,,,,,
"Roos, Celine",FRA,F,WIM,601900.0,2048.0,,,,,,,,,,
"Roos, Daniel",FRA,M,IM,600253.0,2303.0,,,,,,,,,,
"Roos, Ezet",RSA,F,WFM,14300729.0,1876.0,,,,,,,,,,
"Roos, Jean-Luc",FRA,M,IM,600601.0,2191.0,,,,,,,,,,
"Roos, Kseniya",GER,F,WIM,4131428.0,2180.0,,,,,,,,,,
"Roos, Louis",FRA,M,IM,600288.0,2285.0,,,,,,,,,,
"Roos, Michael",GER,M,IM,4645367.0,2362.0,,,,,,,,,,
"Roos, Thomas",GER,M,FM,4604172.0,2161.0,,,,,,,,,,
"Root, Alexey",USA,F,WIM,2004658.0,1841.0,childrenandchess,WIM,1781.0,1944.0,,,,,,
"Root, Douglas",USA,M,IM,2000490.0,2439.0,ddroot,IM,,2434.0,,,,,,
"Rooze, Jan",BEL,M,IM,200050.0,2149.0,,,,,,,,,,
"Roper, David",USA,M,FM,2013819.0,2170.0,blackdahlia99,FM,2343.0,2163.0,2310.0,,,,,
"Roppel, Konstantin",RUS,M,FM,4128982.0,2305.0,,,,,,,,,,
"Roque Sola, Andrea",MEX,F,WCM,5119480.0,1968.0,,,,,,,,,,
"Roque Sola, Gisela",ESP,F,WFM,5120241.0,2085.0,gisela_roque,WFM,2137.0,1340.0,1857.0,,,,,
"Roque Sola, Jose Luis",MEX,M,CM,5120390.0,2125.0,,,,,,,,,,
"Roque Sola, Maria Fernanda",MEX,F,WCM,5115833.0,1867.0,,,,,,,,,,
"Rorrer, Grayson",USA,M,IM,30944996.0,2426.0,grandmaster2b,IM,2865.0,2473.0,2929.0,,,,,
"Rorvik, Jon F.",NOR,M,CM,1501852.0,2086.0,,,,,,,,,,
"Ros Alonso, Joana",ESP,F,WFM,32013426.0,2069.0,,,,,,,,,,
"Ros Eskisabel, Jose Ramon",ESP,M,FM,2212510.0,2077.0,crazyhorse244,FM,2306.0,,,,,,,
"Rosabal Contreras, Yonisbel",CUB,M,FM,3504034.0,2158.0,,,,,,,,,,
"Rosado Perez, Maria Jose",COL,F,WCM,4408713.0,1881.0,chessmon527,WCM,1622.0,2010.0,1781.0,,,,,
"Rosales, Pierina",PER,F,WFM,3800393.0,1900.0,,,,,,,,,,
"Rosalina, Sonia",ANG,F,WFM,10100164.0,1820.0,,,,,,,,,,
"Rosandic, Denis",CRO,M,FM,14501058.0,2207.0,,,,,,,,,,
"Rosario Almanzar, Raydily",DOM,F,WFM,6403573.0,1894.0,,,,,,,,,,
"Rosas Rodriguez, Carmen Melissa",MEX,F,WFM,5111005.0,1929.0,,,,,,,,,,
"Rosberg, Simon",SWE,M,FM,1710141.0,2303.0,,,,,,,,,,
"Rosch, Hermann",PAN,M,CM,6600263.0,2032.0,,,,,,,,,,
"Roschin, Alexei V.",RUS,M,FM,4114809.0,2356.0,,,,,,,,,,
"Roschina, Tatiana",RUS,F,WGM,4119851.0,2262.0,,,,,,,,,,
"Rose, Felix",MEX,M,CM,5105722.0,2093.0,felix-rose,CM,2301.0,2340.0,2108.0,,,,,
"Roselli Mailhe, Bernardo",URU,M,IM,3000028.0,2288.0,,,,,,,,,,
"Rosen, Bernd",GER,M,FM,4603060.0,2177.0,,,,,,,,,,
"Rosen, Daniel B",ENG,M,CM,405418.0,1973.0,,,,,,,,,,
"Rosen, Eric",USA,M,IM,2032562.0,2377.0,imrosen,IM,2858.0,2526.0,2768.0,EricRosen,IM,2625.0,2517.0,2864.0
"Rosen, Willy",GER,M,FM,4605535.0,2045.0,,,,,,,,,,
"Rosenbecker, Daniel",SWE,M,CM,1718959.0,2112.0,bladlusen,CM,2131.0,,1935.0,,,,,
"Rosenbeiger, Alan",JCI,M,CM,1109448.0,2141.0,,,,,,,,,,
"Rosenberger, Berthold",GER,M,FM,4603311.0,2243.0,,,,,,,,,,
"Roseneck, Jonas",GER,M,IM,12939870.0,2391.0,sneaky_impurity,IM,,2257.0,,,,,,
"Rosenfeld, Tatjana",GER,F,WFM,14100894.0,2075.0,,,,,,,,,,
"Rosenthal, Dirk",GER,M,FM,4611586.0,2379.0,,,,,,,,,,
"Rosenthal, Jonathan",SUI,M,FM,1315684.0,2337.0,onelastbreath,FM,2366.0,2365.0,2406.0,,,,,
"Roser, Kevin",FRA,M,IM,608688.0,2371.0,,,,,,,,,,
Rosh Jain,IND,M,FM,25789465.0,2341.0,rosh1610,FM,2616.0,2074.0,2827.0,,,,,
"Roshchepkin, Boris",RUS,M,FM,4149661.0,2210.0,,,,,,,,,,
"Roshka, Yevgeniy",UKR,M,IM,14129558.0,2507.0,roshka_yevgeniy,IM,2827.0,2266.0,1614.0,Roshka_Yevgeniy,IM,2872.0,2295.0,2917.0
"Rosic, Slavko S",BIH,M,FM,922927.0,2142.0,,,,,,,,,,
"Rosich Valles, Alfredo",ESP,M,FM,2201631.0,2323.0,,,,,,,,,,
"Rosino, Antonio",ITA,M,FM,800376.0,2173.0,,,,,,,,,,
"Rosito, Jorge",ARG,M,IM,100994.0,2354.0,ceratigus,IM,2000.0,,2366.0,,,,,
"Roskar, Robert",SLO,M,FM,14601850.0,2264.0,,,,,,,,,,
"Rosko, Lubos",CZE,M,FM,321192.0,2305.0,,,,,,,,,,
"Rosmann, Ilja",GER,M,FM,4667697.0,2291.0,,,,,,,,,,
"Rosner, Jonas",GER,M,IM,24608513.0,2426.0,basilsmash,IM,2705.0,,2326.0,BasilSmash,IM,2479.0,2452.0,2474.0
"Ross, Chris N",ENG,M,CM,410411.0,2123.0,,,,,,,,,,
"Ross, David",CAN,M,IM,2600277.0,2288.0,daveross60,IM,,2090.0,,,,,,
"Ross, Laura",USA,F,WFM,2019051.0,2115.0,,,,,,,,,,
"Ross, Paul",CAN,M,FM,2600420.0,2162.0,,,,,,,,,,
"Rossi, Aldo A",ITA,M,FM,814024.0,2236.0,,,,,,,,,,
"Rossi, Carlo",ITA,M,IM,800651.0,2245.0,,,,,,,,,,
"Rossiter, Philip J",ENG,M,FM,400912.0,2376.0,,,,,,,,,,
"Rossmann, Helmut",GER,M,FM,4612094.0,2228.0,,,,,,,,,,
"Rostalski, Walter",GER,M,FM,4605225.0,2230.0,,,,,,,,,,
"Rostgaard, Tobias Valentin",DEN,M,FM,1408801.0,2333.0,,,,,,,,,,
"Rostomyan, Mikayel",ARM,M,FM,13313754.0,2274.0,fgm1ke,FM,2796.0,2490.0,2788.0,,,,,
"Rostovtsev, Dmitry",RUS,M,FM,34278320.0,2458.0,dmitrijiim,FM,2888.0,2108.0,2855.0,,,,,
"Roth, Juergen Eugen",GER,M,FM,4604180.0,2127.0,,,,,,,,,,
"Roth, Peter",AUT,M,FM,1600281.0,2021.0,,,,,,,,,,
"Roth, Rolf",SUI,M,FM,1300458.0,2290.0,,,,,,,,,,
"Rothebarth, Ana Vitoria de Paula",BRA,F,WFM,2113961.0,1997.0,,,,,,,,,,
"Rothen, Hakan",SWE,M,FM,1700723.0,2221.0,,,,,,,,,,
"Rother, Christoph",GER,M,FM,4602790.0,2243.0,,,,,,,,,,
"Rothuis, Vincent",NED,M,IM,1011936.0,2346.0,schoolmeester,IM,2822.0,,1148.0,,,,,
"Rotman, Daniel",ISR,M,FM,2802074.0,2372.0,,,,,,,,,,
"Rotstein, Arkadij",GER,M,GM,4662997.0,2402.0,arkonada50,GM,2595.0,,2650.0,,,,,
"Rotstein, Jefim",GER,M,FM,14101033.0,2330.0,,,,,,,,,,
"Rottenwohrer Suarez, Juan",ESP,M,FM,32068182.0,2330.0,langua_chess,FM,2478.0,2452.0,2503.0,,,,,
"Rouast, Joseph",FRA,M,CM,45147000.0,2135.0,nightendings,CM,2246.0,,,,,,,
"Roubalik, Jakub",CZE,M,IM,322237.0,2327.0,yacoobeen,IM,2532.0,2306.0,2471.0,,,,,
"Rouda Essa, Alserkal",UAE,F,WGM,9314318.0,2108.0,rxxa_00,WGM,1529.0,1521.0,1645.0,,,,,
"Rouffignac, Tanguy",FRA,M,FM,685682.0,2090.0,,,,,,,,,,
"Rouler, Charly",FRA,M,FM,621692.0,2307.0,,,,,,,,,,
"Roulet-Dubonnet, Emerik Vapenstad",NOR,M,FM,1539477.0,2228.0,,,,,,,,,,
"Roumegous, Marina",FRA,F,WIM,620416.0,2009.0,,,,,,,,,,
"Roussel-Roozmon, Thomas",CAN,M,GM,2603659.0,2454.0,thomas_rr,GM,2596.0,,2521.0,,,,,
"Roux, Baptiste",FRA,M,FM,36017450.0,2381.0,mugiwara2b,FM,2454.0,2134.0,2358.0,,,,,
"Rouzaud, Philippe",FRA,M,FM,611867.0,2256.0,,,,,,,,,,
"Rovid, Kalman",HUN,M,FM,701831.0,2125.0,,,,,,,,,,
"Rovira Contreras, Tairu Manuela",VEN,F,WIM,3900533.0,2024.0,,,,,,,,,,
"Rovira Mas, Jorge",CRC,M,CM,6500048.0,2083.0,,,,,,,,,,
"Rowe, Duane",JAM,M,CM,7400268.0,2062.0,,,,,,,,,,
"Rowe, Peter",GCI,M,CM,10700099.0,1880.0,,,,,,,,,,
"Rowley, Robert",USA,M,FM,2001020.0,2219.0,,,,,,,,,,
"Rowson, Jonathan",SCO,M,GM,2400561.0,2524.0,,,,,,,,,,
"Roy Chowdhury, Saptarshi",IND,M,GM,5002974.0,2219.0,,,,,,,,,,
"Roy, Ali",SCO,F,WFM,2400456.0,1938.0,,,,,,,,,,
"Roy, Prantik",IND,M,IM,5035120.0,2364.0,royprantikchess,IM,2703.0,2403.0,2700.0,,,,,
"Royal, Shreyas",ENG,M,GM,448869.0,2501.0,mjray79,GM,2843.0,2407.0,2753.0,killerm3000,GM,2721.0,2547.0,2830.0
"Royset, Pal",NOR,M,CM,1501330.0,2101.0,,,,,,,,,,
"Rozanov, Pavel B.",RUS,M,FM,4129270.0,2142.0,,,,,,,,,,
"Rozen, Eytan",ISR,M,IM,2816750.0,2508.0,moultino06,IM,2859.0,,2529.0,,,,,
"Rozentalis, Eduardas",LTU,M,GM,12800023.0,2473.0,,,,,,,,,,
"Rozhin, Boris",UKR,M,FM,14106280.0,2315.0,colonelcassad,FM,2440.0,2419.0,2439.0,,,,,
"Rozhko, Dmitry",RUS,M,FM,4150430.0,2206.0,,,,,,,,,,
"Rozhko, Mariya",RUS,F,WFM,4171314.0,2099.0,,,,,,,,,,
"Rozhkov, Viacheslav",RUS,M,FM,4181484.0,2128.0,rozhkov_v,FM,2487.0,2225.0,2509.0,,,,,
"Rozhkova, Olga",RUS,F,WFM,4180313.0,2020.0,,,,,,,,,,
"Rozkov, Nikolai",RUS,M,FM,4137876.0,2399.0,,,,,,,,,,
"Rozman, Levy",USA,M,IM,2039877.0,2324.0,gothamchess,IM,2940.0,2453.0,3014.0,,,,,
"Rozo, Claudia Magally",COL,F,WCM,4425189.0,1815.0,,,,,,,,,,
"Rozo, Paulo",BOL,M,FM,3302105.0,2139.0,,,,,,,,,,
"Rozovsky, Daniel",USA,M,FM,2020904.0,2085.0,dachessmandan,FM,2589.0,2417.0,2567.0,,,,,
"Rozum, Ivan",RUS,M,GM,24104272.0,2426.0,rozum_ivan,GM,2819.0,2432.0,2855.0,,,,,
"Ruan, Lufei",CHN,F,WGM,8602727.0,2491.0,,,,,,,,,,
"Ruban, Vadim",RUS,M,GM,4100387.0,2545.0,,,,,,,,,,
"Rubenchik, Rodion",USA,M,FM,2006472.0,2181.0,,,,,,,,,,
"Rubery, Mark",RSA,M,FM,14300273.0,2219.0,,,,,,,,,,
"Rubes, Jan",CZE,M,IM,338176.0,2428.0,,,,,,,,,,
"Rubil, Marko",CRO,M,FM,14501546.0,2227.0,,,,,,,,,,
"Rubingh, Otto",NED,M,FM,1002139.0,2148.0,ottorubingh,FM,1962.0,,,,,,,
"Rubio Mejia, Luis Ignacio",ESP,M,IM,2281228.0,2354.0,bengalas,IM,2456.0,2139.0,2333.0,,,,,
"Rubio Tapia, Jose Juan",ESP,M,CM,2203367.0,2046.0,,,,,,,,,,
"Rubio Tent, Francisco",ESP,M,FM,2238233.0,2328.0,,,,,,,,,,
"Rublevsky, Sergei",RUS,M,GM,4115309.0,2637.0,,,,,,,,,,
"Rubtsov, Alexander",RUS,M,FM,4135725.0,2343.0,,,,,,,,,,
"Rubzova, Tatiana",RUS,F,WGM,4108256.0,2210.0,,,,,,,,,,
"Ruchieva, Natalia",UKR,F,WGM,4124251.0,2135.0,,,,,,,,,,
"Ruchinskaya, Valerie",CAN,F,WFM,2631440.0,2017.0,valerieruchinskaya,WCM,2341.0,2056.0,,,,,,
"Ruchkin, Yuri",RUS,M,FM,4164474.0,2290.0,,,,,,,,,,
"Ruck, Robert",HUN,M,GM,705713.0,2508.0,,,,,,,,,,
"Ruck, Tamas",HUN,M,FM,706973.0,2242.0,,,,,,,,,,
"Ruckschloss, Karol",SVK,M,FM,14900386.0,2121.0,,,,,,,,,,
"Rudakov, Aleksandr",RUS,M,FM,24135763.0,2217.0,,,,,,,,,,
"Rudakov, Pavel",RUS,M,FM,4190491.0,2157.0,,,,,,,,,,
"Rudd, Jack",ENG,M,IM,405736.0,2248.0,jackrudd,IM,2479.0,2316.0,2164.0,,,,,
"Ruddy, Rachel",JCI,F,WCM,15600599.0,1648.0,,,,,,,,,,
"Rudenko, Naum",RUS,M,FM,34146072.0,2268.0,,,,,,,,,,
"Rudenko, Veronika",UKR,F,WFM,14171481.0,1876.0,,,,,,,,,,
"Rudin, Hamdani",INA,M,FM,7100213.0,2225.0,,,,,,,,,,
"Rudnicka, Ewa",POL,F,WFM,1125591.0,2148.0,,,,,,,,,,
"Rudnicki, Milosz",POL,M,CM,1120077.0,2163.0,yolosz,CM,2263.0,2100.0,2301.0,,,,,
"Rudnitsky, Mikhail",RUS,M,FM,24110558.0,2337.0,,,,,,,,,,
"Rudolf, Anna",HUN,F,IM,722855.0,2325.0,anna_chess,IM,2049.0,2376.0,1996.0,,,,,
"Rudolf, Henrik",GER,M,FM,4622723.0,2296.0,,,,,,,,,,
"Rudolf, Michal",POL,M,FM,1106210.0,2297.0,,,,,,,,,,
"Rudolf, Sebastian",GER,M,FM,24609390.0,2251.0,,,,,,,,,,
"Rudolph, Anna",GER,F,WIM,14102404.0,2198.0,wimannarudolph,WIM,2383.0,2132.0,2401.0,,,,,
"Rudolph, Johannes",GER,M,FM,4634268.0,2266.0,,,,,,,,,,
"Rudometov, Maxim",RUS,M,FM,24135020.0,2188.0,max64747,FM,2805.0,2188.0,2633.0,,,,,
"Rudykh, Stepan",RUS,M,CM,4180321.0,2218.0,,,,,,,,,,
"Rudzinska, Michalina",POL,F,WGM,1172883.0,2214.0,,,,,,,,,,
"Rueberg, Jobst",GER,M,FM,4677501.0,2013.0,,,,,,,,,,
"Rueda Nessi, Juana",ARG,F,WCM,146137.0,1758.0,,,,,,,,,,
"Rueda Rojas, Richard Alejandro",COL,M,FM,4491505.0,2147.0,daniel_recker07,FM,2566.0,1965.0,2623.0,,,,,
"Rueetschi, Urs",SUI,M,FM,1300776.0,2315.0,,,,,,,,,,
"Ruefenacht, Matthias",SUI,M,FM,1300300.0,2263.0,,,,,,,,,,
"Ruf, Matthias",GER,M,IM,4600541.0,2304.0,,,,,,,,,,
"Rufener, Markus",SUI,M,FM,1303023.0,2277.0,,,,,,,,,,
"Ruff, Maximilian",GER,M,FM,1271670.0,2235.0,ochsenfroschgambit,FM,2475.0,1914.0,2324.0,,,,,
"Ruge, Edison",COL,M,FM,4401000.0,2201.0,erugee,FM,2174.0,,2082.0,eruge2020,FM,1962.0,1003.0,1942.0
"Ruggiero, Alvaro",URU,M,CM,3001504.0,1896.0,,,,,,,,,,
"Ruijgrok, Dennis",NED,M,FM,1011499.0,2282.0,,,,,,,,,,
"Ruiz Agudelo, Santiago",COL,M,CM,4408934.0,1909.0,,,,,,,,,,
"Ruiz Aguilar, Pablo Alexander",COL,M,FM,4401352.0,2116.0,,,,,,,,,,
"Ruiz Bolanos, Eithan",MEX,M,CM,5175518.0,2079.0,,,,,,,,,,
"Ruiz Buendia, Miguel",ESP,M,FM,24537675.0,2335.0,goldeneymar,FM,2399.0,2379.0,,BuendiaChess,FM,2178.0,1775.0,2538.0
"Ruiz Castillo, Joshua Daniel",COL,M,GM,4400704.0,2468.0,joshdaruca,GM,2792.0,2404.0,2824.0,,,,,
"Ruiz Gomez, Alejandro",ESP,M,FM,2216531.0,2364.0,,,,,,,,,,
"Ruiz Gonzalez, Guillermo Javier",MEX,M,FM,5100755.0,1945.0,,,,,,,,,,
"Ruiz Jaraba, Valentina Sofia",COL,F,WFM,4451279.0,1916.0,theunstoppablequeen,WFM,,1442.0,,,,,,
"Ruiz Jasbon, Jose Orlando",COL,M,FM,4400739.0,2305.0,,,,,,,,,,
"Ruiz Mata, Oscar",ESP,M,FM,2214199.0,2214.0,,,,,,,,,,
"Ruiz Sanchez, Orlen",CUB,M,IM,3506231.0,2383.0,ors1984,IM,2558.0,,2263.0,,,,,
"Ruiz Segura, Francisco",ESP,M,FM,2205408.0,2230.0,,,,,,,,,,
"Ruiz Tipantasig, Mishell",ECU,F,CM,3627640.0,1863.0,,,,,,,,,,
"Ruiz Vazquez, Javier",ESP,M,CM,54727308.0,2226.0,javierruizvazquez,CM,2703.0,2307.0,2566.0,,,,,
"Ruiz, Alciguel",COL,M,FM,4400372.0,2199.0,petrostein,FM,2234.0,2000.0,2166.0,,,,,
"Rujevic, Mirko",AUS,M,IM,3202437.0,2068.0,,,,,,,,,,
"Rukavina, Damir",CRO,M,FM,14500612.0,2241.0,,,,,,,,,,
"Rukavina, Josip",CRO,M,IM,14500191.0,2384.0,,,,,,,,,,
"Rukhaia, Kartlos",GEO,M,IM,13602080.0,2407.0,,,,,,,,,,
"Rukin, Aleksandar",RUS,M,FM,4127765.0,2305.0,,,,,,,,,,
"Rumbos Garcia, Alejandro Daniel",VEN,M,CM,3955745.0,2217.0,drrumbovsky,CM,2565.0,2217.0,2683.0,,,,,
"Rumiantsev, Anton",RUS,M,FM,4159136.0,2209.0,,,,,,,,,,
"Rumiantseva, Ksenia",RUS,F,WCM,24174815.0,1957.0,,,,,,,,,,
"Rumpl, Erwin",AUT,M,FM,1603639.0,2297.0,,,,,,,,,,
"Rumyantsev, Semen",FID,M,FM,34273050.0,2349.0,,,,,,,,,,
"Runarsson, Gunnar",ISL,M,CM,2301768.0,1991.0,,,,,,,,,,
"Runau, Ralf, Dr.",GER,M,FM,4601629.0,2310.0,,,,,,,,,,
"Runets, Ivan",BLR,M,FM,13511564.0,2189.0,,,,,,,,,,
"Runic, Zoran",BIH,M,IM,14401410.0,2160.0,zoranrunic1,IM,2567.0,2224.0,,,,,,
"Ruperez Benito, Antonio",ESP,M,FM,22245049.0,2328.0,rupereza,FM,2750.0,2111.0,2800.0,ARuperez,FM,2617.0,2176.0,3000.0
"Ruperez, Miguel",ARG,M,CM,115177.0,2149.0,,,,,,,,,,
