player_username,player_sex,game_id,opponent_rating,opponent_id,is_white,won,status,total_moves,acpl,eco,opening_name,timestamp
Kacparov,M,txXiBbrO,2896.0,Kostik_Mostik,True,False,resign,59,30.0,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1762295301081
Kacparov,M,H6Qf6F2E,2700.0,Little_Skib,False,False,resign,34,18.0,A46,Indian Defense: London System,1761696147306
Kacparov,M,pWnOwdSU,2664.0,eskijagged1993,False,True,resign,31,42.0,B48,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1761693935463
Kacparov,M,WEy6Ij8K,2667.0,eskijagged1993,True,True,resign,31,15.0,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1761693752418
Kacparov,M,XG2kYzpH,2565.0,Burma555,False,True,outoftime,40,22.0,A01,Nimzo-Larsen Attack: Classical Variation,1761693424465
Ninely,F,UBSGe4NN,2563.0,jsprr,False,False,outoftime,59,15.0,B01,"Scandinavian Defense: Main Line, Mieses Variation",1762631018782
Ninely,F,eq3n2blA,2543.0,SAMF64,False,False,mate,54,42.0,A10,English Opening: Anglo-Dutch Defense,1762630628190
Ninely,F,BuEucAZz,2352.0,Muhiborj,True,True,resign,16,24.0,A02,Bird Opening,1762630480756
Ninely,F,KqZsMDI1,2355.0,Muhiborj,False,True,resign,44,25.0,A00,Anderssen's Opening,1762630118925
Ninely,F,T3bZQUzh,2488.0,parciful,True,False,mate,14,81.0,A40,Queen's Pawn Game,1762630054965
Ninely,F,0HvwONrC,2486.0,Ishmael67,False,False,outoftime,39,31.0,A88,"Dutch Defense: Leningrad Variation, Warsaw Variation",1762629615652
Ninely,F,jlYBIQKI,2367.0,A0815,False,True,outoftime,52,51.0,A89,"Dutch Defense: Leningrad Variation, Matulovic Variation",1762629237097
Ninely,F,KurFmnf2,2396.0,pipealiev,True,False,outoftime,63,50.0,C75,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",1762628860190
Ninely,F,4TEaNmAs,2495.0,Resisperforjcl,True,True,resign,18,29.0,C02,"French Defense: Advance Variation, Paulsen Attack",1762628746209
Ninely,F,FNYg67Sw,2376.0,Leon_Blanco,True,True,outoftime,60,23.0,B13,Caro-Kann Defense: Exchange Variation,1762628350471
Ninely,F,lh3AjPWR,2017.0,I_love_sushi,False,False,draw,31,63.0,B10,Caro-Kann Defense: Two Knights Attack,1761853792653
Ninely,F,a20bdGUN,2440.0,psc504,True,False,resign,13,70.0,D10,Slav Defense: Exchange Variation,1761657309850
Ninely,F,72VLA8DR,2364.0,Mikhailov_Vladimir,False,True,resign,29,25.0,D11,Slav Defense: Modern Line,1761657122198
Ninely,F,fUUZgon3,2651.0,mdemanuel,False,True,outoftime,56,45.0,A80,Dutch Defense: Krejcik Gambit,1755121584997
Ninely,F,Sb0ukKPU,2634.0,mdemanuel,True,False,resign,35,52.0,A42,Modern Defense: Kotov Variation,1755121381287
Ninely,F,1vXPMqcG,2424.0,Succession,False,False,resign,40,43.0,B06,Modern Defense,1753961636401
Ninely,F,T0lUHzxM,2417.0,Succession,False,False,resign,4,191.0,B01,"Scandinavian Defense: Main Line, Leonhardt Gambit",1753961588706
Ninely,F,RGam9TOw,2408.0,Succession,True,False,resign,52,38.0,C02,"French Defense: Advance Variation, Paulsen Attack",1753541497092
Ninely,F,1eHUCdUr,2411.0,Succession,False,True,resign,21,12.0,B10,Caro-Kann Defense,1753541239484
Ninely,F,zW6Kyarp,2415.0,Succession,True,True,resign,27,28.0,E21,Nimzo-Indian Defense: Three Knights Variation,1753541008205
andy_rekt,F,iD63qGIo,2150.0,ArslanMH,False,False,resign,31,64.0,C50,"Italian Game: Giuoco Pianissimo, Normal",1757896923577
andy_rekt,F,3CTvDOLI,2421.0,Fish2Bread5,True,False,resign,25,39.0,B50,Sicilian Defense: Modern Variations,1757896534707
andy_rekt,F,VZqkPoF9,1387.0,Leonkim,False,True,mate,27,53.0,C02,"French Defense: Advance Variation, Euwe Variation",1757846813838
andy_rekt,F,4ramTloN,1409.0,aaditkr,True,True,mate,30,13.0,A10,English Opening: Anglo-Dutch Defense,1757846349070
andy_rekt,F,EXS2XX8P,1335.0,OctopusKn1ght,False,True,resign,17,9.0,C50,Italian Game: Giuoco Piano,1757846162800
andy_rekt,F,zJYNxGpX,1389.0,aaditkr,True,True,mate,21,18.0,D20,Queen's Gambit Accepted: Old Variation,1757845697670
andy_rekt,F,NTIWS3Mr,1167.0,greetings_humans,True,True,mate,15,7.0,D21,Queen's Gambit Accepted: Rosenthal Variation,1757845480913
andy_rekt,F,LH7MLZP9,1572.0,chrischeng23,False,False,noStart,0,,B00,King's Pawn Game,1757845202143
andy_rekt,F,E6imeMlh,2397.0,erezkup,True,False,resign,35,56.0,B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation",1757757049376
andy_rekt,F,NZifGUzY,2297.0,Bakurules,False,True,outoftime,32,22.0,D04,"Queen's Pawn Game: Colle System, Anti-Colle",1743168798283
andy_rekt,F,yFbE3BmU,2297.0,Bakurules,True,False,draw,25,25.0,D10,Slav Defense: Exchange Variation,1743168570735
andy_rekt,F,xIBv9lkG,2339.0,WinnerA2022,False,False,mate,34,57.0,D00,Queen's Pawn Game: Stonewall Attack,1743168148840
andy_rekt,F,eCMvd2K7,2364.0,ritang,False,True,resign,2,,D10,Slav Defense,1743168100165
andy_rekt,F,hS3JlEVl,2512.0,imsk,True,False,resign,29,33.0,D30,Queen's Gambit Declined,1743167794678
andy_rekt,F,9q0TRFur,2425.0,Grovelichess,False,False,resign,31,50.0,A08,King's Indian Attack: French Variation,1741643852935
andy_rekt,F,fbBxRhel,2341.0,OCEANELEVEN,True,True,resign,34,24.0,A13,English Opening: Agincourt Defense,1728474819530
andy_rekt,F,A1rIMoE3,2327.0,Essam2222,False,False,mate,41,84.0,C11,"French Defense: Classical Variation, Burn Variation, Morozevich Line",1727030236542
andy_rekt,F,i8DuBI2P,2317.0,nhb001,False,True,outoftime,41,40.0,D11,Slav Defense: Modern Line,1727029684071
andy_rekt,F,KEJB3Tv8,,,False,True,mate,18,,C20,King's Pawn Game: King's Head Opening,1722583568667
andy_rekt,F,jMdM5Pcc,2255.0,potrillosalvaje14,True,True,resign,38,33.0,A46,Yusupov-Rubinstein System,1722262516211
Tashik,F,VxwtmLJJ,2223.0,HosseinDragon,True,False,resign,50,71.0,E76,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",1593971938208
Tashik,F,VHpFPl8I,2164.0,CaxaRLian,True,True,outoftime,62,,A28,"English Opening: Four Knights System, Nimzowitsch Variation",1593971727255
Tashik,F,RwtWYDtr,2164.0,kingwhite2009,False,False,resign,22,,B03,Alekhine Defense: Exchange Variation,1593971580949
Tashik,F,dchhz0wt,2033.0,tehra,False,False,resign,17,,A45,Indian Defense,1593971509133
Tashik,F,WQTIZGHC,2339.0,Jeremy_Marticio,False,False,outoftime,46,,B03,Alekhine Defense: Exchange Variation,1593971204716
Tashik,F,Vip5V5u7,2189.0,loss2win,True,True,resign,29,,A30,English Opening: Symmetrical Variation,1593971104834
Tashik,F,VceMcwiF,2244.0,Papapato,False,True,resign,6,,A05,Zukertort Opening: Lemberger Gambit,1593971085240
Tashik,F,0ask9WA9,2440.0,VladimirSakun,True,False,resign,41,,A27,"English Opening: King's English Variation, Three Knights System",1593970775625
Tashik,F,jpzSSkRw,2191.0,Davit__Gabrielyan,True,False,mate,26,,A13,English Opening: Agincourt Defense,1593970677934
Tashik,F,Z5FBM2jh,2226.0,GMferney28,True,False,resign,17,,A65,Benoni Defense: King's Pawn Line,1593970620692
Tashik,F,bEe4drZv,2330.0,ummi_fisabill,True,False,resign,32,,A28,"English Opening: Four Knights System, Nimzowitsch Variation",1593970335113
Tashik,F,8gNcbPul,2044.0,chesslord64,True,False,outoftime,59,,A18,English Opening: Mikenas-Carls Variation,1593970155676
Tashik,F,oG7IyYEP,2178.0,pesotskiymikhail,True,False,outoftime,69,,A18,English Opening: Mikenas-Carls Variation,1593969812686
Tashik,F,5kMFrGYw,2188.0,DimitrjCalculyann,True,False,outoftime,74,,D35,Queen's Gambit Declined: Normal Defense,1593969488990
Tashik,F,8ujlTb0J,2391.0,Gahan-MG,False,False,draw,49,,B02,Alekhine Defense: Scandinavian Variation,1593969175031
Tashik,F,C4oID6OY,2111.0,amjee_19,False,False,resign,29,,D55,"Queen's Gambit Declined: Neo-Orthodox Variation, Main Line",1593969056723
Tashik,F,QzNi6b0L,2375.0,KrAKeN_1,True,True,resign,21,,A19,"English Opening: Mikenas-Carls, Sicilian",1593968943054
Tashik,F,ubUXgnxd,2417.0,Ediz2,False,True,resign,37,,A05,King's Indian Attack,1593968814391
Tashik,F,PORbwIor,2216.0,Bappa1983,False,False,draw,31,,C25,Vienna Game: Paulsen Variation,1593968685743
Tashik,F,NSO0lUyI,2438.0,ThomaSsShelby,False,False,resign,60,,E06,Catalan Opening: Closed,1593968500201
Jemimapaulo2007,F,odClJtiX,2304.0,dxb007,True,False,draw,43,31.0,B45,Sicilian Defense: Four Knights Variation,1765484796048
Jemimapaulo2007,F,C7b5kxxL,2115.0,dt2110,False,False,mate,69,55.0,C00,French Defense: Pelikan Variation,1765484210493
Jemimapaulo2007,F,dXle4zrG,2188.0,JanTambour,False,True,mate,48,33.0,C02,French Defense: Advance Variation,1765483539264
Jemimapaulo2007,F,HjDo1gvt,2167.0,ascashah70,False,True,outoftime,46,56.0,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1765461691520
Jemimapaulo2007,F,o4QKHj6R,2161.0,javaf,True,False,mate,25,58.0,B90,"Sicilian Defense: Najdorf Variation, English Attack",1765374599999
Jemimapaulo2007,F,G3jicgLR,2055.0,Iprivetdrug,False,False,resign,29,45.0,B40,Sicilian Defense: Marshall Counterattack,1765374102642
Jemimapaulo2007,F,TRaFbZ4n,2238.0,Newcomer68,True,False,resign,17,81.0,B33,Sicilian Defense: Open,1765373379091
Jemimapaulo2007,F,9KhYfhbo,2098.0,CitizenK9,True,True,mate,56,19.0,B45,Sicilian Defense: Taimanov Variation,1765372982805
Jemimapaulo2007,F,Kl2wl9NC,2276.0,Glorfindel17,False,False,outoftime,66,51.0,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1765316176220
Jemimapaulo2007,F,a1IjqbZA,2144.0,OLI-Dhlhmr,True,True,mate,25,54.0,B30,Sicilian Defense: Old Sicilian,1765315882298
Jemimapaulo2007,F,Nn43PRFe,1861.0,reineriavila,True,True,mate,38,14.0,C48,"Four Knights Game: Spanish Variation, Classical Variation",1765297255980
Jemimapaulo2007,F,9OeZpu26,1675.0,dave43ish,False,True,resign,22,28.0,C10,French Defense: Marshall Gambit,1765297073776
Jemimapaulo2007,F,sausdt5P,2471.0,Diesel23,False,False,resign,23,83.0,A14,"English Opening: Agincourt Defense, Neo-Catalan Declined",1765296580952
Jemimapaulo2007,F,whfKfKl3,2210.0,A1A2_B1B2,True,True,mate,32,26.0,B90,"Sicilian Defense: Najdorf Variation, English Attack",1765296296912
Jemimapaulo2007,F,w04hNPmu,2271.0,raskara,False,False,resign,28,50.0,A04,Zukertort Opening: Sicilian Invitation,1765293971011
Jemimapaulo2007,F,GgAwk1DW,2050.0,dbuse,False,True,outoftime,51,65.0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense",1765288792420
Jemimapaulo2007,F,yls7bE2T,2085.0,brain-game,True,False,draw,55,25.0,B03,Alekhine Defense: O'Sullivan Gambit,1765288338892
Jemimapaulo2007,F,tbuAkNt2,2076.0,Raphplayschess,True,True,resign,23,41.0,C02,"French Defense: Advance Variation, Euwe Variation",1765288086920
Jemimapaulo2007,F,n51bVpAE,2063.0,choudhurinaik,False,False,outoftime,104,29.0,A01,Nimzo-Larsen Attack,1765287364477
Jemimapaulo2007,F,LQUP7Hhg,2161.0,lmmpek65,False,False,resign,26,81.0,C00,French Defense: Steiner Variation,1765234307004
Magic_Chess_by,F,1pn6IixJ,2304.0,langsam1967,False,True,outoftime,53,103.0,A00,Grob Opening: Spike Attack,1746992370238
Magic_Chess_by,F,rpGpqF4J,2496.0,QuirkyNur,True,False,mate,12,120.0,D02,Queen's Pawn Game: Krause Variation,1746992252501
Magic_Chess_by,F,rGGdHT84,2492.0,Spartan_Lion,True,True,resign,32,26.0,A45,Trompowsky Attack,1746992084216
Magic_Chess_by,F,ntuhwTV1,2259.0,Byf,False,False,mate,48,32.0,C01,French Defense: Exchange Variation,1746991919672
Magic_Chess_by,F,wwnalfGJ,2548.0,Romaa2011,True,False,mate,36,54.0,A61,Benoni Defense: Knight's Tour Variation,1746991797242
Magic_Chess_by,F,2XYO1QrE,2385.0,speedrunchessgames,False,True,outoftime,32,25.0,D01,Rapport-Jobava System,1746991587797
Magic_Chess_by,F,1yrXlsHl,2502.0,Spartan_Lion,True,False,draw,66,22.0,A43,Benoni Defense: Benoni-Indian Defense,1746991246264
Magic_Chess_by,F,JO3JxvIs,2290.0,Frolov_75,False,False,resign,34,56.0,B01,Scandinavian Defense: Gubinsky-Melts Defense,1746991035773
Magic_Chess_by,F,CGrgdyNf,2001.0,Tom_and_Jerry2024,True,True,mate,65,13.0,C41,Philidor Defense,1746990858968
Magic_Chess_by,F,NJ0eFqEv,2287.0,Frolov_75,False,False,resign,34,80.0,B01,Scandinavian Defense: Gubinsky-Melts Defense,1746990600766
Magic_Chess_by,F,Wf1pDnqJ,2510.0,Spartan_Lion,True,True,resign,61,28.0,A45,Trompowsky Attack,1746990258295
Magic_Chess_by,F,OukCLn68,2353.0,Escape-from-Chess,False,False,mate,50,78.0,B01,Scandinavian Defense: Schiller-Pytel Variation,1746990033491
Magic_Chess_by,F,gpU4AN8y,2243.0,maksim20012001,True,True,outoftime,52,46.0,A43,"Benoni Defense: Old Benoni, Schmid Variation",1746989747814
Magic_Chess_by,F,KTBXKEt4,2541.0,Romaa2011,True,False,mate,58,56.0,B06,Modern Defense: Standard Defense,1746989480729
Magic_Chess_by,F,dd7IovOV,2487.0,Unicorn7Love,False,True,resign,61,43.0,A85,Dutch Defense: Queen's Knight Variation,1746989256834
Magic_Chess_by,F,54Zkl9ti,2548.0,Romaa2011,True,True,outoftime,89,35.0,E11,Bogo-Indian Defense: Vitolins Variation,1746989000783
Magic_Chess_by,F,VqQ4sPF2,2478.0,Unicorn7Love,False,False,resign,28,54.0,E00,Catalan Opening,1746988884842
Magic_Chess_by,F,NKBBCtDw,2405.0,speedrunchessgames,True,False,draw,73,32.0,C00,French Defense: Knight Variation,1746988651195
Magic_Chess_by,F,Cbcu7KP8,2074.0,sazKonikSzachowy6,False,True,resign,55,30.0,A04,Zukertort Opening: Dutch Variation,1746988498845
Magic_Chess_by,F,fVqpPpBI,2536.0,Spartan_Lion,False,True,resign,44,42.0,A09,Réti Opening: Advance Variation,1746988259545
Catherine_Kaslan,F,QpGdkLFy,2302.0,AAPA23,False,False,draw,52,29.0,A15,English Opening: Anglo-Indian Defense,1754772044359
Catherine_Kaslan,F,L5kOVzw2,2124.0,jab2015,True,False,mate,54,35.0,B30,Sicilian Defense: Old Sicilian,1754771628817
Catherine_Kaslan,F,58kg0iAS,2447.0,FredFertig_fuer_Arme,False,True,resign,34,35.0,A13,"English Opening: Agincourt Defense, Catalan Defense Accepted",1754771356053
Catherine_Kaslan,F,RWAt3Evi,2394.0,Blunderbus9,False,False,resign,20,101.0,A09,Réti Opening: Réti Accepted,1754771058413
Catherine_Kaslan,F,d33accvc,2580.0,Garayev_Kanan,True,False,resign,44,62.0,C01,French Defense: Exchange Variation,1754770834586
Catherine_Kaslan,F,U7gYm9wi,2076.0,dam1,True,False,outoftime,39,85.0,B01,Scandinavian Defense: Marshall Variation,1754687792708
Catherine_Kaslan,F,YVcEmK2w,2061.0,feliber1,False,True,resign,15,26.0,C02,French Defense: Advance Variation,1754687696494
Catherine_Kaslan,F,vBfXrlXi,2462.0,czasnaszachy,False,False,resign,29,62.0,E91,King's Indian Defense: Orthodox Variation,1749324281608
Catherine_Kaslan,F,7m3VbTlC,2345.0,El_Gran_Gonzalez,True,False,outoftime,54,24.0,A50,Indian Defense: Normal Variation,1749323840635
Catherine_Kaslan,F,VAUn3QR7,2283.0,Gorongosa,False,False,resign,37,31.0,E05,"Catalan Opening: Open Defense, Classical Line",1749323514627
Catherine_Kaslan,F,0iF5gA38,2287.0,subham777,True,True,outoftime,47,22.0,C43,Petrov's Defense: Modern Attack,1749323210892
Catherine_Kaslan,F,5c8d5tPQ,2518.0,Accjgm980523,False,False,resign,29,63.0,A40,Queen's Pawn Game: Modern Defense,1749322996413
Catherine_Kaslan,F,nNfLHReT,2032.0,Mouadhmaj,False,False,resign,20,48.0,B23,Sicilian Defense: Closed,1742957584965
Catherine_Kaslan,F,2jqG8qh2,2067.0,scallahan4,True,True,outoftime,36,28.0,C45,Scotch Game,1742957225004
Catherine_Kaslan,F,n9mENPZQ,1924.0,zakzizou,True,True,mate,67,40.0,B40,Sicilian Defense: Pin Variation,1742956842401
Catherine_Kaslan,F,iVXnma7r,2006.0,ansfed,False,True,outoftime,57,18.0,B27,Sicilian Defense,1742956447282
Catherine_Kaslan,F,D4hyCyVq,1824.0,mythhhh,True,True,mate,66,45.0,C40,Latvian Gambit Accepted,1742956120425
Catherine_Kaslan,F,v8sUh841,2029.0,HerrNilsson,True,True,outoftime,50,53.0,B50,"Sicilian Defense: Delayed Alapin Variation, with d6",1742955715928
Catherine_Kaslan,F,FNW0pLuN,1899.0,guuenx,False,False,outoftime,45,26.0,B83,"Sicilian Defense: Scheveningen Variation, Classical Variation",1742955320725
Catherine_Kaslan,F,vFQm1kPe,2141.0,ubermensch3,False,False,outoftime,37,62.0,D37,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",1742954921711
laligb,F,8M5CMCLF,1976.0,Gin187,True,True,mate,10,8.0,C44,Scotch Game: Lolli Variation,1763212370861
laligb,F,e9RSqUJ2,2085.0,nightbird357,False,False,outoftime,38,66.0,E90,"King's Indian Defense: Normal Variation, Rare Defenses",1731060812794
laligb,F,p0Efg9Oz,2012.0,Hollers_ZAR,False,False,resign,20,65.0,B12,Caro-Kann Defense: Modern Variation,1731060663952
laligb,F,FpBfZxwS,1893.0,AAJ_88,False,True,resign,24,34.0,B10,Caro-Kann Defense,1730848819147
laligb,F,hmMvxjSL,1897.0,AAJ_88,True,True,outoftime,29,56.0,A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",1730848531683
laligb,F,PQ6ndYJt,1902.0,AAJ_88,False,True,resign,15,57.0,B06,Modern Defense,1730848447527
laligb,F,oFEjiiU6,1980.0,Pionniers,True,False,mate,37,71.0,A36,"English Opening: Symmetrical Variation, Ultra-Symmetrical Variation",1730848107048
laligb,F,ghASkfpX,1962.0,IceLexa,False,True,outoftime,50,121.0,A45,Indian Defense,1730847707937
laligb,F,KM31x3km,1932.0,phosp,True,True,mate,24,34.0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",1730756298254
laligb,F,rACZIqXT,1934.0,ralf2129,True,True,outoftime,49,66.0,A10,English Opening: Great Snake Variation,1730755927968
laligb,F,LtiT2BOz,1912.0,AGUILA_IMPERIO,False,True,outoftime,49,91.0,E81,"King's Indian Defense: Sämisch Variation, Normal Defense",1730755518498
laligb,F,0OY1rz2V,1881.0,The_Engine-105,True,True,mate,57,31.0,A11,English Opening: Caro-Kann Defensive System,1730755054359
laligb,F,YaqrM5hj,1885.0,galal123,False,False,resign,20,45.0,B06,Modern Defense,1730754958435
laligb,F,AifKcm9O,1966.0,Elchanoh,True,True,mate,32,86.0,A04,Zukertort Opening: Sicilian Invitation,1730754616372
laligb,F,a3DBEK1s,1887.0,Piramidka,False,False,draw,35,46.0,A48,London System,1730754355270
laligb,F,TZsLu4Yx,1832.0,clacha,False,False,resign,11,76.0,A45,Indian Defense,1730754296321
laligb,F,FZbCpWq9,1895.0,Quentin-111,False,True,resign,24,41.0,B10,Caro-Kann Defense,1730754127109
laligb,F,P37NzIfm,1945.0,AnaLuiza2024,True,False,outoftime,42,128.0,B01,Scandinavian Defense: Gubinsky-Melts Defense,1730753646964
laligb,F,HQdIoUWY,1988.0,ASeguel,False,False,resign,30,68.0,B06,Modern Defense: Standard Line,1730753374001
laligb,F,QZWa3j3k,2045.0,Lvinicios777,True,False,outoftime,53,27.0,A05,King's Indian Attack: Symmetrical Defense,1730752947284
ZZZaaa1,F,OSaxaxPX,2479.0,Nyezhmetdinov0,False,False,outoftime,64,41.0,B06,Modern Defense,1748102051787
ZZZaaa1,F,PFTdKRYn,2565.0,moshakvar,True,False,mate,52,39.0,A43,Benoni Defense: Old Benoni,1748101801770
ZZZaaa1,F,r0fdnXEA,2365.0,Konskaya_Doza,False,True,resign,29,18.0,B06,Modern Defense,1748101691543
ZZZaaa1,F,yhBLzvlK,2144.0,hope313,True,True,resign,41,26.0,D77,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",1748101536526
ZZZaaa1,F,tv7av6Ud,2265.0,adhiraj_m,True,True,resign,46,12.0,A46,Indian Defense: Knights Variation,1748101330019
ZZZaaa1,F,rb25l8Ci,2437.0,Algorithym123,False,True,resign,41,17.0,E90,"King's Indian Defense: Normal Variation, Rare Defenses",1748101171061
ZZZaaa1,F,3lZafXi6,2470.0,BlackDeath777,True,False,outoftime,86,20.0,D78,"Neo-Grünfeld Defense: Classical Variation, Original Defense",1748100956194
ZZZaaa1,F,eWCsRcxp,2661.0,Saparmyrat,True,False,resign,40,60.0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",1748100786976
ZZZaaa1,F,vXhWEjHM,2442.0,Alexr58,False,True,resign,31,32.0,B06,Modern Defense: Standard Defense,1748100590387
ZZZaaa1,F,S62VPkVu,2495.0,mrwyy1,True,True,resign,18,15.0,A46,Indian Defense: Knights Variation,1748100489285
ZZZaaa1,F,4s4DKSwE,2353.0,Chernov_M,False,False,mate,32,47.0,B06,Modern Defense: Standard Defense,1748100308033
ZZZaaa1,F,QXp70eTh,2443.0,Alexr58,False,True,mate,60,57.0,B06,Modern Defense: Standard Defense,1748100104768
ZZZaaa1,F,IlnIf4Eu,2450.0,dimzisia21,True,True,resign,44,43.0,A47,Pseudo Queen's Indian Defense,1748099851517
ZZZaaa1,F,8LCXVjH0,2447.0,ChessExplosion,True,False,resign,29,56.0,A46,Indian Defense: Spielmann-Indian,1748099744725
ZZZaaa1,F,rtsJ0250,2423.0,STAR_ARYA,False,False,draw,59,49.0,A05,King's Indian Attack: Wahls Defense,1748099545455
ZZZaaa1,F,PpBSZrS5,2175.0,king13500,True,False,outoftime,70,43.0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",1748099322162
ZZZaaa1,F,oGsadG4c,2461.0,AdAAleXX,False,True,resign,25,22.0,E69,"King's Indian Defense: Fianchetto Variation, Classical Main Line",1748099226038
ZZZaaa1,F,DhD2j2vQ,2260.0,adhiraj_m,True,True,resign,30,34.0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",1748099096108
ZZZaaa1,F,XQtn2BRP,2264.0,Peti0309,True,True,resign,21,17.0,A46,Indian Defense: Knights Variation,1748099020627
ZZZaaa1,F,PoTsaICi,1987.0,Juggrnaut,False,True,mate,43,30.0,A02,Bird Opening,1748098808056
FunnyBlani,F,LWpyvyHa,2731.0,CSB7,False,False,resign,43,49.0,B25,Sicilian Defense: Closed,1752350155061
FunnyBlani,F,XRTCuT5J,2036.0,kathryna,True,False,timeout,26,41.0,A04,Zukertort Opening: Slav Invitation,1752349877306
FunnyBlani,F,EJ57BClN,2164.0,HaraldEtuna,False,False,resign,22,76.0,C00,Rat Defense: Small Center Defense,1752349794130
FunnyBlani,F,RGskrs1T,2425.0,jeppehaldfalk,False,False,mate,81,30.0,B32,Sicilian Defense: Open,1752349489194
FunnyBlani,F,Oih3UiiK,2351.0,MrTarrasch,True,False,draw,59,24.0,A05,King's Indian Attack,1752349149223
FunnyBlani,F,fCVQau7R,2389.0,CorfuInChess,True,False,resign,22,60.0,A08,King's Indian Attack: Sicilian Variation,1752349066202
FunnyBlani,F,SHaAJZGx,2323.0,CranberryCheese,False,False,outoftime,91,20.0,D01,Rapport-Jobava System,1752348653730
FunnyBlani,F,wfsopI4E,2157.0,YulyaPishchal,True,False,draw,54,113.0,A04,Zukertort Opening: Kingside Fianchetto,1752348274345
FunnyBlani,F,TXgYTA4m,2574.0,srihari241105,False,False,resign,25,36.0,A13,English Opening: Agincourt Defense,1752348162417
FunnyBlani,F,NZk4lr9c,2521.0,supermanA,False,False,outoftime,77,41.0,D53,Queen's Gambit Declined,1752347830908
FunnyBlani,F,1EWty5nh,2275.0,blue_tiger98,True,False,draw,77,77.0,C02,"French Defense: Advance Variation, Extended Bishop Swap",1752347436782
FunnyBlani,F,cWRBlEWQ,2269.0,ubdip,False,True,outoftime,32,21.0,A13,English Opening: Agincourt Defense,1752347076777
FunnyBlani,F,i6xRxZcr,2015.0,kathryna,True,True,resign,39,31.0,A05,King's Indian Attack,1752346801399
FunnyBlani,F,D9rsvaqL,2201.0,sicilijanskaodbrana,True,True,mate,78,23.0,C44,"Scotch Game: Scotch Gambit, Advance Variation",1705264376037
FunnyBlani,F,pFsFi6NY,2330.0,Heinza9,False,False,mate,33,72.0,C47,"Four Knights Game: Scotch Variation, Belgrade Gambit",1705263897496
FunnyBlani,F,v5GVFGzb,2195.0,hadz1956,False,False,mate,32,,C24,Bishop's Opening: Berlin Defense,1705263580047
FunnyBlani,F,cDMUp5Xv,1593.0,Antonmcs,True,True,resign,11,,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",1705263423855
FunnyBlani,F,UpgkeYUh,1901.0,Holmscheck,False,True,resign,55,,A15,English Opening: Anglo-Indian Defense,1705262901428
FunnyBlani,F,l3Sgsbku,2194.0,lemeshchuk_uriy,True,False,mate,35,,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",1705262506014
FunnyBlani,F,DcbocRaj,1898.0,Holmscheck,True,True,resign,16,,B02,Alekhine Defense: Scandinavian Variation,1705262308401
meoluoi91,F,d2CfSkEX,2340.0,joseprizo,False,False,draw,60,22.0,C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",1731470747832
meoluoi91,F,1Fy3UvHJ,2431.0,Summon_Cerberus,True,True,resign,28,75.0,B40,"Sicilian Defense: French Variation, Normal",1731470502903
meoluoi91,F,OQKXC4AA,2478.0,Rooko64,False,True,resign,44,23.0,C26,Vienna Game: Mieses Variation,1721443757840
meoluoi91,F,0r0csu6m,2355.0,Quillotamaster,False,True,outoftime,49,53.0,D10,Slav Defense,1686675386731
meoluoi91,F,Uzl7gU1j,2179.0,lkjhgfdsa12345,True,False,mate,39,53.0,A41,Queen's Pawn Game,1686675208645
meoluoi91,F,s4TOsCcx,2379.0,Cookie2015,False,False,resign,35,81.0,B10,Caro-Kann Defense: Two Knights Attack,1686675088244
meoluoi91,F,dk0sDlyu,2607.0,Mirakel05,True,False,resign,40,42.0,A45,Indian Defense,1686674917587
meoluoi91,F,jop2K8qL,2442.0,jesselroy99,False,False,stalemate,54,46.0,B13,Caro-Kann Defense: Exchange Variation,1686674659512
meoluoi91,F,FMwg5E7Y,2241.0,drak77,False,True,resign,31,14.0,D10,Slav Defense,1686674567940
meoluoi91,F,zvIAC2i0,2171.0,Danila_07,True,True,resign,23,13.0,E05,"Catalan Opening: Open Defense, Classical Line",1686674469093
meoluoi91,F,I6pojcpv,2332.0,Agyzmal,False,True,mate,55,31.0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",1686674168645
