White,Black,White_Elo,Black_Elo,White_Sex,White_Sex_Source,Black_Sex,Black_Sex_Source,Result,ECO,Opening,Date,PlyCount,RatingDiff,File,Pairing
king_of_nowhere,meadow_meal,2445,2252,M,inferred,F,inferred,0-1,D10,Slav Defense #2,2019.12.26,32,193,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
alina0220,mila2010,2489,2567,M,confirmed,F,inferred,1/2-1/2,B77,"Sicilian Defense: Dragon Variation, Yugoslav Attack",2019.12.26,48,-78,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Jorgitomgs,sever2009,2457,2451,M,confirmed,F,inferred,1-0,A08,King's Indian Attack,2019.12.27,67,6,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
steve1234,Samara-Ru,2440,2362,M,inferred,F,inferred,1-0,B00,Nimzowitsch Defense: Williams Variation,2019.12.27,69,78,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
marasmus01,Mega_lodon,2456,2430,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Kingside Fianchetto,2019.12.27,113,26,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
marasmus01,Mega_lodon,2468,2419,M,confirmed,F,inferred,0-1,A04,Zukertort Opening: Kingside Fianchetto,2019.12.27,96,49,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
telarubo96,Mega_lodon,2386,2432,M,confirmed,F,inferred,1-0,B06,Modern Defense,2019.12.27,131,-46,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
telarubo96,Mega_lodon,2400,2418,M,confirmed,F,inferred,1-0,A40,Modern Defense,2019.12.27,27,-18,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
telarubo96,Mega_lodon,2414,2405,M,confirmed,F,inferred,1-0,A01,Nimzo-Larsen Attack,2019.12.27,69,9,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
telarubo96,Mega_lodon,2427,2393,M,confirmed,F,inferred,1-0,B06,Modern Defense,2019.12.27,57,34,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Yerkin,mi2497,2559,2408,M,inferred,F,inferred,1/2-1/2,E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack",2019.12.27,80,151,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Aibek_123,Dima1999,2412,2501,M,inferred,F,inferred,0-1,C86,"Ruy Lopez: Closed Variations, Worrall Attack, Delayed Castling Line",2019.12.27,142,-89,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
michel2426,Angelina-Lina,2499,2437,M,inferred,F,inferred,1/2-1/2,A10,English Opening: Anglo-Dutch Defense,2019.12.27,163,62,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
HokutoNoKen7,The_Shredder,2366,2522,M,confirmed,F,inferred,1-0,E71,King's Indian Defense: Makogonov Variation,2019.12.27,67,-156,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
ardian_jashari,larisa21,2467,2562,M,inferred,F,inferred,1-0,B06,Modern Defense,2019.12.27,61,-95,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
ardian_jashari,larisa21,2483,2546,M,inferred,F,inferred,0-1,B21,Sicilian Defense: McDonnell Attack,2019.12.27,52,-63,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
ardian_jashari,larisa21,2486,2544,M,inferred,F,inferred,1-0,B06,Modern Defense,2019.12.27,41,-58,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
www68,alfa66maik,2572,2424,M,confirmed,F,inferred,0-1,B57,"Sicilian Defense: Classical Variation, Anti-Sozin Variation",2019.12.27,74,148,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Nikita_Sannikov,alfa66maik,2474,2441,M,inferred,F,inferred,0-1,B23,Sicilian Defense: Grand Prix Attack,2019.12.28,52,33,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
www68,El_Jacko,2591,2572,M,confirmed,F,inferred,0-1,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2019.12.28,64,19,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Chesser22,vanessa_angel80,2453,2320,M,confirmed,F,inferred,1-0,C47,Four Knights Game: Scotch Variation Accepted,2019.12.28,97,133,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
gus_fring,Yvette1980,2428,2436,M,inferred,F,inferred,1-0,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack",2019.12.28,45,-8,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
ali-sh,El_Jacko,2563,2573,M,inferred,F,inferred,0-1,A45,Indian Game: Reversed Chigorin Defense,2019.12.28,64,-10,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
onatog,Yvette1980,2468,2434,M,confirmed,F,inferred,1-0,B13,"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",2019.12.28,39,34,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
lucas444,Le_Truand,2253,2497,M,inferred,F,inferred,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",2019.12.28,126,-244,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
HokutoNoKen7,alfa66maik,2367,2430,M,confirmed,F,inferred,1/2-1/2,A01,Nimzo-Larsen Attack: Classical Variation,2019.12.28,74,-63,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
steve1234,Charon04,2422,2308,M,inferred,F,inferred,1-0,C10,"French Defense: Rubinstein Variation, Blackburne Defense",2019.12.28,75,114,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
DoubleP,riga1960,2545,2575,M,confirmed,F,inferred,1-0,D07,"Queen's Gambit Refused: Chigorin Defense, Main Line",2019.12.28,91,-30,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Melor79,Dima1999,2464,2467,M,inferred,F,inferred,0-1,C69,"Ruy Lopez: Exchange Variation, Gligoric Variation",2019.12.28,82,-3,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
volodja49,Yvette1980,2496,2425,M,confirmed,F,inferred,1/2-1/2,D14,"Slav Defense: Exchange Variation, Symmetrical Line",2019.12.28,89,71,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Zlatin,cruz59,2545,2505,M,inferred,F,inferred,0-1,C00,French Defense: King's Indian Attack,2019.12.28,112,40,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
German308,riga1960,2543,2573,M,inferred,F,inferred,1-0,A02,Bird Opening,2019.12.28,53,-30,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Nikita_Sannikov,Alindsay,2454,2411,M,inferred,F,confirmed,0-1,B23,Sicilian Defense: Closed,2019.12.28,164,43,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
chadi_chess,mila2010,2427,2508,M,inferred,F,inferred,1/2-1/2,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2019.12.28,40,-81,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
neri19,Alindsay,2270,2420,M,inferred,F,confirmed,1-0,D01,"Queen's Pawn Game: Veresov Attack, Classical Defense",2019.12.28,59,-150,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
AP_Calculus_BC,larisa21,2233,2590,M,inferred,F,inferred,0-1,B06,Robatsch (Modern) Defense,2019.12.29,48,-357,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
AP_Calculus_BC,larisa21,2239,2590,M,inferred,F,inferred,0-1,B06,Robatsch (Modern) Defense,2019.12.29,122,-351,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Aleks0504,larisa21,2335,2563,M,inferred,F,inferred,0-1,A40,Modern Defense,2019.12.29,90,-228,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Aleks0504,larisa21,2336,2562,M,inferred,F,inferred,0-1,B06,Modern Defense,2019.12.29,42,-226,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Gianluigi77,The_Shredder,2484,2508,M,inferred,F,inferred,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",2019.12.29,48,-24,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Schachtrainer-Schuh,alfa66maik,2510,2432,M,confirmed,F,inferred,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",2019.12.29,45,78,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Schachtrainer-Schuh,riga1960,2510,2560,M,confirmed,F,inferred,0-1,D02,Queen's Pawn Game: Chigorin Variation,2019.12.29,110,-50,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Tiger_K,Violet_Pride,2418,2591,M,inferred,F,inferred,1-0,C55,Italian Game: Two Knights Defense,2019.12.29,25,-173,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
PchelkinVK,El_Jacko,2571,2592,M,confirmed,F,inferred,1-0,D01,Queen's Pawn Game: Chigorin Variation,2019.12.29,46,-21,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Gianluigi77,The_Shredder,2459,2505,M,inferred,F,inferred,0-1,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line",2019.12.29,54,-46,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Danil_Mark,riga1960,2532,2538,M,inferred,F,inferred,1/2-1/2,D07,"Queen's Gambit Refused: Chigorin Defense, Exchange Variation",2019.12.29,62,-6,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Yeknafar,ora-muda-ora-muda,2418,2290,M,confirmed,F,inferred,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack",2019.12.29,69,128,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
garry2a,alfa66maik,2309,2428,M,inferred,F,inferred,0-1,B33,Sicilian Defense: Open,2019.12.29,47,-119,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
PchelkinVK,riga1960,2567,2505,M,confirmed,F,inferred,1-0,D01,Queen's Pawn Game: Chigorin Variation,2019.12.29,51,62,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
mostafa_elsayed,Dima1999,2269,2467,M,inferred,F,inferred,1-0,A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation #2",2019.12.29,43,-198,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Aibek_123,khadija2018,2423,2202,M,inferred,F,inferred,1-0,B10,Caro-Kann Defense: Breyer Variation,2019.12.29,49,221,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Andrey11976,riga1960,2548,2516,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2019.12.29,94,32,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
THOR80,Dima1999,2329,2435,M,inferred,F,inferred,0-1,D34,"Tarrasch Defense: Classical Variation, Classical Tarrasch Gambit",2019.12.29,76,-106,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
zsolti_83,Mi5_Uszatek,2487,2376,M,inferred,F,inferred,1/2-1/2,A55,Old Indian Defense: Normal Variation,2019.12.29,182,111,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Lode77,Miyu111,2407,2358,M,inferred,F,inferred,1-0,B06,Modern Defense,2019.12.29,43,49,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Cavid72,iran-boy076,2420,2576,M,inferred,F,inferred,0-1,D32,Tarrasch Defense,2019.12.29,98,-156,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
cvitko94,Dima1999,2310,2444,M,inferred,F,inferred,0-1,E47,"Nimzo-Indian Defense: Normal Variation, Bishop Attack",2019.12.29,98,-134,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Reza_Sadeghigivi,riga1960,2546,2555,M,inferred,F,inferred,1/2-1/2,B01,Scandinavian Defense: Main Line,2019.12.29,101,-9,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
straybullet,mila2010,2468,2505,M,confirmed,F,inferred,0-1,A60,Benoni Defense: Modern Variation,2019.12.29,112,-37,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
SharkAnto55,Violet_Pride,2463,2590,M,confirmed,F,inferred,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation,2019.12.30,72,-127,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
colin_ni,Alindsay,2228,2402,M,inferred,F,confirmed,0-1,B40,"Sicilian Defense: French Variation, Open",2019.12.30,54,-174,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
BigAl1,sever2009,2523,2479,M,confirmed,F,inferred,1-0,B02,Alekhine Defense: Scandinavian Variation,2019.12.30,47,44,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Rama20,Iva_Videnova,2264,2402,M,inferred,F,inferred,0-1,A45,Indian Game,2019.12.30,80,-138,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Andrey11976,Yvette1980,2519,2449,M,inferred,F,inferred,1-0,D00,Queen's Pawn Game: Mason Attack,2019.12.30,157,70,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Daniel_Anwuli,Le_Truand,2500,2503,M,inferred,F,inferred,0-1,A20,English Opening: King's English Variation,2019.12.30,108,-3,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Daniel_Anwuli,Yvette1980,2497,2412,M,inferred,F,inferred,1/2-1/2,A11,English Opening: Caro-Kann Defensive System,2019.12.30,145,85,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Daniel_Anwuli,riga1960,2491,2592,M,inferred,F,inferred,1-0,A10,English Opening: Anglo-Dutch Defense,2019.12.30,97,-101,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
david_gomez,riga1960,2519,2578,M,confirmed,F,inferred,1/2-1/2,A04,Zukertort Opening: Dutch Variation,2019.12.30,128,-59,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
David_Obanuta1,medine2007,2340,2438,M,inferred,F,inferred,1/2-1/2,D02,Queen's Pawn Game: Zukertort Variation,2019.12.31,59,-98,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
jelmatos,larisa21,2578,2553,M,confirmed,F,inferred,1-0,A42,"Modern Defense: Averbakh System, Kotov Variation",2019.12.31,107,25,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
jelmatos,larisa21,2563,2547,M,confirmed,F,inferred,1-0,A42,"Modern Defense: Averbakh System, Kotov Variation",2019.12.31,61,16,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
jelmatos,larisa21,2563,2548,M,confirmed,F,inferred,0-1,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",2019.12.31,150,15,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Fred025,GasparA16,2293,2448,M,inferred,F,inferred,0-1,A45,Trompowsky Attack,2019.12.31,90,-155,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Evgeny_Frolov,hana2009,2478,2275,M,inferred,F,inferred,0-1,B01,Scandinavian Defense,2019.12.31,64,203,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Jb2mix,riga1960,2602,2598,M,confirmed,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2019.12.31,100,4,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Rama20,alfa66maik,2284,2417,M,inferred,F,inferred,0-1,D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",2019.12.31,54,-133,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Andrey11976,alfa66maik,2490,2424,M,inferred,F,inferred,1-0,A45,Trompowsky Attack,2019.12.31,73,66,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Dapsay,alfa66maik,2449,2404,M,confirmed,F,inferred,1-0,B61,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",2019.12.31,65,45,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
chadi_chess,mila2010,2396,2504,M,inferred,F,inferred,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation",2019.12.31,115,-108,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
alp_arslan92,arti17,2429,2367,M,inferred,F,inferred,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",2019.12.31,77,62,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
hernan49,vanessa_angel80,2555,2298,M,inferred,F,inferred,*,?,?,2019.12.31,1,257,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
sanshiro,ora-muda-ora-muda,2427,2298,M,confirmed,F,inferred,1-0,D37,"Queen's Gambit Declined: Harrwitz Attack, Main Line",2019.12.31,53,129,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Arnold-2005,Tara_1996,2529,2442,M,inferred,F,inferred,1-0,A04,Réti Opening #2,2019.12.31,107,87,lichess_elite_2019-12.pgn,Male vs Perceived Female (Inferred)
Lennis2800,reem25,2603,2263,M,inferred,F,inferred,1-0,A57,Benko Gambit,2020.01.01,100,340,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
SigitukasK,Violet_Pride,2539,2618,M,confirmed,F,inferred,0-1,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.01.01,122,-79,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Renehp,medine2007,2479,2456,M,confirmed,F,inferred,1-0,C18,"French Defense: Winawer Variation, Advance Variation",2020.01.01,83,23,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
igor_karban,El_Jacko,2275,2577,M,inferred,F,inferred,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation",2020.01.01,64,-302,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Lennis2800,medine2007,2604,2477,M,inferred,F,inferred,1-0,C41,Philidor Defense: Exchange Variation,2020.01.01,17,127,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
liordis31,riga1960,2634,2616,M,confirmed,F,inferred,1-0,A03,Bird Opening: Dutch Variation,2020.01.01,93,18,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
liordis31,riga1960,2643,2602,M,confirmed,F,inferred,1-0,B00,"Nimzowitsch Defense, Declined Variation",2020.01.01,73,41,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
liordis31,riga1960,2641,2599,M,confirmed,F,inferred,1-0,B00,"Nimzowitsch Defense, Declined Variation",2020.01.01,61,42,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
victor325,Alindsay,2303,2434,M,inferred,F,confirmed,0-1,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",2020.01.02,108,-131,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Bacallao2019,Toril_DC,2675,2422,M,confirmed,F,inferred,0-1,A15,"English Opening: Anglo-Indian Defense, King's Indian Formation",2020.01.02,56,253,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
said_pobedit,COBA_2004,2255,2474,M,inferred,F,inferred,1-0,B22,Sicilian Defense: Alapin Variation,2020.01.02,33,-219,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
ChessSwole,Toril_DC,2412,2426,M,confirmed,F,inferred,1-0,A45,Trompowsky Attack,2020.01.02,37,-14,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dr_Morgenshtern,COBA_2004,2510,2387,M,inferred,F,inferred,1-0,B00,Goldsmith Defense,2020.01.02,17,123,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Parmen_Gelazonia,el_hanuri,2525,2606,M,inferred,F,inferred,0-1,C00,French Defense: King's Indian Attack,2020.01.02,104,-81,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Charlie-Waffles,GasparA16,2545,2462,M,inferred,F,inferred,1-0,B56,Sicilian Defense: Classical Variation,2020.01.02,65,83,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ale96,vanessa_angel80,2435,2325,M,inferred,F,inferred,1-0,A04,Zukertort Opening: Arctic Defense,2020.01.02,27,110,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
an_mar_ton,riga1960,2209,2573,M,inferred,F,inferred,0-1,A54,Old Indian Defense: Ukrainian Variation,2020.01.02,28,-364,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Maxim_Shvetsov,riga1960,2391,2574,M,inferred,F,inferred,1/2-1/2,B01,Scandinavian Defense: Main Line,2020.01.02,77,-183,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanshiro,The_Shredder,2418,2508,M,confirmed,F,inferred,0-1,E70,King's Indian Defense: Normal Variation,2020.01.02,54,-90,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
www68,El_Jacko,2534,2573,M,confirmed,F,inferred,1/2-1/2,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2020.01.02,129,-39,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
kirill_kopyonkin,El_Jacko,2621,2578,M,inferred,F,inferred,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation",2020.01.02,74,43,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2425,2570,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.02,73,-145,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
david_gomez,larisa21,2510,2555,M,confirmed,F,inferred,0-1,A87,Dutch Defense: Leningrad Variation,2020.01.02,52,-45,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
chadi_chess,Kumi,2409,2530,M,inferred,F,inferred,0-1,B01,Scandinavian Defense,2020.01.02,48,-121,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
min2020,Kumi,2373,2538,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Herrstrom Gambit,2020.01.02,126,-165,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Maxim_Shvetsov,El_pibe_cabezza,2418,2307,M,inferred,F,inferred,1-0,E61,King's Indian Defense: Semi-Classical Variation,2020.01.03,107,111,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Melor79,Violet_Pride,2486,2578,M,inferred,F,inferred,1-0,C69,"Ruy Lopez: Exchange Variation, Normal Variation",2020.01.03,75,-92,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
alex50171,margo1977,2491,2710,M,inferred,F,inferred,0-1,E17,"Queen's Indian Defense: Fianchetto Variation, Kramnik Variation",2020.01.03,112,-219,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Mescalero81,Violet_Pride,2512,2576,M,confirmed,F,inferred,0-1,A18,English Opening: Mikenas-Carls Variation,2020.01.03,86,-64,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
ald2,Violet_Pride,2477,2569,M,confirmed,F,inferred,0-1,E16,Queen's Indian Defense: Yates Variation,2020.01.03,76,-92,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Maxim_Shvetsov,GasparA16,2413,2434,M,inferred,F,inferred,1-0,B50,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit",2020.01.03,61,-21,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Lex6699,Violet_Pride,2496,2580,M,inferred,F,inferred,0-1,C89,"Ruy Lopez: Marshall Attack, Modern Variation",2020.01.03,44,-84,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,beni2006,2443,2490,M,inferred,F,inferred,0-1,B36,Sicilian Defense: Accelerated Dragon,2020.01.03,58,-47,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
PchelkinVK,Zora287,2612,2603,M,confirmed,F,inferred,1-0,D01,Queen's Pawn Game: Chigorin Variation,2020.01.03,75,9,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Danil_Mark,cruz59,2499,2521,M,inferred,F,inferred,1-0,A40,English Defense,2020.01.03,51,-22,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
suren,cruz59,2254,2489,M,inferred,F,inferred,1-0,C12,"French Defense: MacCutcheon Variation, Bernstein Variation",2020.01.03,55,-235,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dr-CRO,Violet_Pride,2701,2605,M,confirmed,F,inferred,0-1,A04,Zukertort Opening: Nimzo-Larsen Variation,2020.01.03,54,96,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dr-CRO,Violet_Pride,2698,2609,M,confirmed,F,inferred,1-0,A47,Queen's Indian Defense,2020.01.03,107,89,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
PchelkinVK,Violet_Pride,2628,2604,M,confirmed,F,inferred,1-0,D01,Queen's Pawn Game: Chigorin Variation,2020.01.03,87,24,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Glenn_Ri,MI-DTB,2289,2426,M,inferred,F,inferred,0-1,D00,Queen's Pawn Game: Mason Attack,2020.01.03,68,-137,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Renehp,medine2007,2470,2528,M,confirmed,F,inferred,0-1,C18,"French Defense: Winawer Variation, Advance Variation",2020.01.03,56,-58,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Andrey11976,medine2007,2533,2543,M,inferred,F,inferred,0-1,D30,Queen's Gambit Declined,2020.01.03,122,-10,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Anton_Strunin,Miracle963,2216,2437,M,inferred,F,inferred,0-1,E11,Bogo-Indian Defense: Wade-Smyslov Variation,2020.01.03,44,-221,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Lex6699,larisa21,2499,2567,M,inferred,F,inferred,0-1,B06,Robatsch (Modern) Defense,2020.01.03,48,-68,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
LosXodos,beni2006,2434,2481,M,confirmed,F,inferred,1-0,D85,Grünfeld Defense: Exchange Variation,2020.01.03,57,-47,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sid-al_1979,El_Jacko,2545,2569,M,inferred,F,inferred,0-1,B14,Caro-Kann Defense: Panov Attack,2020.01.03,60,-24,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Radek_S,MariyaYakimova,2404,2397,M,inferred,F,confirmed,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",2020.01.03,61,7,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Lode77,GasparA16,2363,2427,M,inferred,F,inferred,0-1,B63,"Sicilian Defense: Richter-Rauzer Variation, Classical Variation",2020.01.03,92,-64,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
elrond,zajka-molotok,2316,2485,M,inferred,F,confirmed,1/2-1/2,E06,Catalan Opening: Closed Variation,2020.01.03,58,-169,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Filip88,riga1960,2598,2641,M,inferred,F,inferred,1-0,A25,"English Opening: King's English Variation, Closed System",2020.01.03,67,-43,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Cavid72,Vania77,2405,2237,M,inferred,F,inferred,1-0,A57,Benko Gambit,2020.01.04,131,168,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
