White_Unified_Name,Black_Sex,PlyCount,RatingDiff,Opening,IsAggressive,White_Elo,RatingBin
annibaledolci,F,115,-43,Unknown,False,2374.0,-50:0
Assassin_in_White,F,105,-34,Unknown,False,2384.0,-50:0
Reyeschess,F,188,-6,Unknown,False,2477.0,-50:0
KYRGYZMMEN,F,144,-13,Unknown,False,2472.0,-50:0
oldman1945,F,213,-20,Unknown,False,2414.0,-50:0
EdwardSnowden,F,75,-25,Unknown,False,2585.0,-50:0
GP9isback,F,164,-3,Unknown,False,2445.0,-50:0
Sanduleac,F,188,-35,Unknown,False,2486.0,-50:0
Satsanga,F,211,-39,Unknown,False,2402.0,-50:0
El_Black23,F,205,-29,Unknown,False,2393.0,-50:0
Hapaku24,F,134,-21,Unknown,False,2393.0,-50:0
miiran,F,150,-24,Unknown,False,2386.0,-50:0
KPrometeo,F,168,-44,Unknown,False,2507.0,-50:0
Freiheitskaempfer,F,225,-4,Unknown,False,2436.0,-50:0
supertfc,F,173,-28,Unknown,False,2520.0,-50:0
Rauloaded,F,125,-17,Unknown,False,2396.0,-50:0
gameoverbro,F,158,-14,Unknown,False,2397.0,-50:0
mLed16,F,199,-38,Unknown,False,2430.0,-50:0
filip_kolschitzky,F,116,-33,Unknown,False,2436.0,-50:0
EnemyNoOne,F,181,-27,Unknown,False,2432.0,-50:0
"Marcelin, Cyril",F,112,-37,English Opening: Agincourt Defense #2,False,,-50:0
missedtrain,F,179,-16,Unknown,False,2490.0,-50:0
Doctor_Voodoo,F,168,-18,Unknown,False,2388.0,-50:0
MateuszZajac,F,126,-45,Unknown,False,2408.0,-50:0
Addistan,F,127,-15,Unknown,False,2472.0,-50:0
victor222244,F,174,-44,Unknown,False,2385.0,-50:0
SrJingles,F,207,-48,Unknown,False,2446.0,-50:0
grimm11,F,88,-36,Unknown,False,2473.0,-50:0
mi2497,F,153,-17,Unknown,False,2409.0,-50:0
Leotenis,F,153,-40,Unknown,False,2377.0,-50:0
BTR-07,F,122,-9,Unknown,False,2402.0,-50:0
Kapsalon,F,268,-17,Unknown,False,2468.0,-50:0
tankbox1,F,182,-30,Unknown,False,2503.0,-50:0
pierrotbasilou,F,258,-8,Unknown,False,2404.0,-50:0
DanielHausrath1,F,189,-26,Unknown,False,2606.0,-50:0
Amincheraghi99,F,110,-7,Unknown,False,2580.0,-50:0
parampirumpiruram,F,248,-10,Unknown,False,2568.0,-50:0
lellino,F,127,-29,Unknown,False,2457.0,-50:0
miljac,F,102,-36,Unknown,False,2367.0,-50:0
Muha750,F,150,-22,Unknown,False,2406.0,-50:0
leothecatking2,F,170,-31,Unknown,False,2370.0,-50:0
www68,F,254,-3,Unknown,False,2449.0,-50:0
Hase64,F,130,-12,Unknown,False,2518.0,-50:0
micfel,F,162,-9,Unknown,False,2404.0,-50:0
Матвеев Владимир,F,42,-43,Slav Defense: Modern,False,,-50:0
rovsila1,F,235,-43,Unknown,False,2360.0,-50:0
opang-123,F,202,-31,Unknown,False,2413.0,-50:0
exSelNick,F,107,-16,Unknown,False,2406.0,-50:0
Saeidbero,F,196,-32,Unknown,False,2464.0,-50:0
smallnoobhunter,F,250,-41,Unknown,False,2385.0,-50:0
KolhozZaria,F,181,-46,Unknown,False,2517.0,-50:0
Legendary-Phiri,F,142,-4,Unknown,False,2419.0,-50:0
Tormozz,F,162,-32,Unknown,False,2404.0,-50:0
kemel2003,F,83,-23,Unknown,False,2419.0,-50:0
Katalepsis,F,204,-46,Unknown,False,2385.0,-50:0
VOLTIS_5,F,135,-5,Unknown,False,2422.0,-50:0
Conquistad0r,F,114,-11,Unknown,False,2469.0,-50:0
Raffoo,F,136,-21,Unknown,False,2475.0,-50:0
El_Jacko,F,145,-9,Unknown,False,2434.0,-50:0
pacomontoliu,F,241,-42,Unknown,False,2361.0,-50:0
JacquesTheStripper,F,213,0,Unknown,False,2402.0,-50:0
Enialios,F,127,-38,Unknown,False,2718.0,-50:0
Fortuna_Alexey,F,183,-39,Unknown,False,2395.0,-50:0
MassterofMayhem,F,137,-39,Unknown,False,2658.0,-50:0
canis2017,F,212,-20,Unknown,False,2383.0,-50:0
"Nava, Roderick",F,118,-2,Queen's Gambit Declined: Barmen Variation,True,,-50:0
michellopezabreu,F,158,-12,Unknown,False,2409.0,-50:0
auromplei,F,135,-48,Unknown,False,2376.0,-50:0
squat_king,F,137,-25,Unknown,False,2456.0,-50:0
tadsito,F,129,-47,Unknown,False,2365.0,-50:0
solovaleaganar,F,78,-3,Unknown,False,2457.0,-50:0
TrickOrTreat,F,148,-42,Unknown,False,2453.0,-50:0
Dolgorukij,F,126,-5,Unknown,False,2440.0,-50:0
Urquharts,F,100,-25,Unknown,False,2421.0,-50:0
ronaldbrizuela,F,236,-40,Unknown,False,2454.0,-50:0
am31,F,116,-47,Unknown,False,2629.0,-50:0
Mapwright,F,153,-18,Unknown,False,2769.0,-50:0
CyrilMarcelin,F,208,-37,Unknown,False,2511.0,-50:0
GoropadniPoni,F,249,-49,Unknown,False,2359.0,-50:0
daddystrength,F,171,-6,Unknown,False,2429.0,-50:0
Wea_pawn,F,42,-7,French Defense: King's Indian Attack,True,,-50:0
superstar2020,F,231,-13,Unknown,False,2431.0,-50:0
Physiotherapist,F,127,-9,Unknown,False,2396.0,-50:0
MgaPR,F,117,-28,Unknown,False,2384.0,-50:0
Countryside,F,111,-31,Unknown,False,2413.0,-50:0
soldier14,F,218,-41,Unknown,False,2403.0,-50:0
Иван Провоторов,F,82,-32,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",False,,-50:0
ChicagoBlitzer,F,162,-46,Unknown,False,2379.0,-50:0
OreWa,F,113,-44,Unknown,False,2389.0,-50:0
Szekely,F,119,-39,Unknown,False,2401.0,-50:0
ghadanfar,F,304,-15,Unknown,False,2404.0,-50:0
Galesil,F,116,-32,Unknown,False,2392.0,-50:0
Mega_lodon,F,129,-42,Unknown,False,2439.0,-50:0
Bacallao2019,F,197,-5,Unknown,False,2710.0,-50:0
rhungaski,F,159,-17,Unknown,False,2658.0,-50:0
qwe_asd,F,165,-5,Unknown,False,2422.0,-50:0
RobertoJBMolina,F,96,-28,Unknown,False,2676.0,-50:0
naByk,F,166,-3,Unknown,False,2517.0,-50:0
MrBini,F,98,-47,Unknown,False,2403.0,-50:0
Alexr58,F,86,-49,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",False,,-50:0
YaKa-KaKa,F,175,-17,Unknown,False,2406.0,-50:0
BohmianMechanics,F,186,-9,Unknown,False,2427.0,-50:0
KronosChess,F,135,-41,Unknown,False,2670.0,-50:0
KeyzerSoze,F,215,-22,Unknown,False,2395.0,-50:0
"Ermolaev, Andrey",F,110,-46,"French Defense: Winawer Variation, Advance Variation #2",False,,-50:0
ruslanaleksandrovich,F,155,-38,Unknown,False,2369.0,-50:0
highway61rev,F,121,-35,Unknown,False,2427.0,-50:0
Euthanasia-1,F,133,-14,Unknown,False,2409.0,-50:0
vasilyev1984,F,151,-46,Unknown,False,2414.0,-50:0
chernee,F,143,-33,Unknown,False,2384.0,-50:0
vit2014,F,230,-10,Unknown,False,2395.0,-50:0
ggizilaif,F,90,-33,Unknown,False,2382.0,-50:0
yo lo,F,116,-37,King's Indian Attack,True,,-50:0
Koneed,F,166,-16,Unknown,False,2410.0,-50:0
SilentTremour,F,272,-21,Unknown,False,2481.0,-50:0
Korum65,F,182,-45,Unknown,False,2398.0,-50:0
RobGordon,F,158,-4,Unknown,False,2540.0,-50:0
alefzero,F,281,-37,Unknown,False,2399.0,-50:0
Zobbie,F,140,-14,Unknown,False,2526.0,-50:0
girafik,F,120,-2,Unknown,False,2415.0,-50:0
alimente,F,235,-27,Unknown,False,2424.0,-50:0
mixo23,F,145,-4,Unknown,False,2455.0,-50:0
josepapi,F,208,-42,Unknown,False,2386.0,-50:0
Siarinho,F,209,-37,Unknown,False,2394.0,-50:0
BactoPhage,F,275,-29,Unknown,False,2408.0,-50:0
sk-zupa,F,215,-5,Unknown,False,2423.0,-50:0
teddyhh,F,308,-6,Unknown,False,2444.0,-50:0
Vjacheslav Weetik (Витик),M,72,-36,Pirc Defense: Sveshnikov System,False,,-50:0
jamesARDEN13,M,62,-8,Englund Gambit Complex: Hartlaub-Charlick Gambit,True,,-50:0
"Artemiev, Vladislav",M,86,-48,Queen's Gambit Declined,True,,-50:0
Barbikusz,M,80,-18,"French Defense: Winawer Variation, Advance Variation",False,,-50:0
Santiago Rodríguez,M,64,-9,Trompowsky Attack,True,,-50:0
LISANDRO FERNANDEZ,M,24,-11,Zukertort Opening: Nimzo-Larsen Variation,False,,-50:0
enpassant128,M,130,-23,"Catalan Opening: Closed Variation, Traditional Variation",False,,-50:0
SD63,M,72,-4,Indian Game: London System,False,,-50:0
Graham Horobetz,M,42,-22,Sicilian Defense: Closed,True,,-50:0
Matyáš Zeman,M,92,-7,"Caro-Kann Defense: Advance Variation, Tal Variation",False,,-50:0
chessmaster2006,M,100,-29,King's Indian Attack,True,,-50:0
Slea,M,44,-39,"Russian Game: Modern Attack, Symmetrical Variation #2",True,,-50:0
Ramon Gonzalez Parejo,M,100,-15,Ruy Lopez: Fianchetto Defense,False,,-50:0
CyberLion,M,124,-6,Indian Game,False,,-50:0
mango_toxico,M,68,-3,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",False,,-50:0
David Castañeda,M,160,-14,Englund Gambit Complex: Englund Gambit,True,,-50:0
FrostWyrm,M,108,-5,"King's Indian Defense: Orthodox Variation, Classical System",True,,-50:0
Erottev,M,98,-8,Indian Game: Pyrenees Gambit,True,,-50:0
ChainsOfFantasia,M,86,0,"King's Indian Defense: Fianchetto Variation, Kavalek Defense",True,,-50:0
FreddieForgiato,M,92,-9,"Benko Gambit Accepted, Fully Accepted Variation",True,,-50:0
Иван Провоторов,M,110,-8,King's Indian Defense: Kramer Variation,True,,-50:0
Keith Jeffrey Khumalo,M,72,-6,Bogo-Indian Defense: Vitolins Variation,False,,-50:0
Paulo Jatoba,M,130,-48,Reti Opening #2,False,,-50:0
Masterclass2,M,156,-22,King's Indian Defense: Kramer Variation,True,,-50:0
Tashik,M,138,-29,Unknown,False,2377.0,-50:0
"Silva Lucena, Cristian",M,84,-38,Zukertort Opening: Dutch Variation,False,,-50:0
Harsha Bharathakoti,M,108,-42,Slav Defense: Modern Line,False,,-50:0
"Datu, Alcon John",M,102,-47,Mieses Opening,False,,-50:0
"Langheinrich, Ferenc",M,74,-43,Queen's Gambit Declined: Cambridge Springs Defense: Rubinstein Variation,True,,-50:0
"Punin, Andrii",M,30,-34,"King's Gambit, Falkbeer Countergambit, Charousek Gambit, Morphy Defense",True,,-50:0
"Atabayev, Maksat",M,134,-9,King's Indian Attack: Double Fianchetto,True,,-50:0
"Lavrik, Dmitry",M,82,-28,King's Indian Defense: Orthodox Variation,True,,-50:0
"Demidov, Mikhail",M,121,0,"English Opening: Agincourt Defense, Neo-Catalan Declined",False,,-50:0
Strelok2222,M,62,-1,Sicilian Defense: Delayed Alapin Variation,True,,-50:0
"Draskovic, Luka",M,86,-26,Hungarian Opening: Slav Formation,False,,-50:0
"Quiroga Jaquez, Angel Ivan",M,82,-8,Old Benoni Defense,False,,-50:0
"Tilicheev, Viacheslav",M,60,-41,Semi-Slav Defense: Main Line,False,,-50:0
Silvio Andrés Llorens,M,110,-27,Indian Game: Wade-Tartakower Defense,False,,-50:0
"Gabdrakhmanov, Azat",M,60,-28,Ruy Lopez: Schliemann Defense,False,,-50:0
filmer75,M,94,-27,"Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation",False,,-50:0
Camilo Ernesto Gomez,M,114,-4,Scandinavian Defense: Marshall Variation,False,,-50:0
Леонид Ноздрачев,M,46,-26,English Opening: King's English Variation,False,,-50:0
Humberto Blanco,M,72,-47,"Ruy Lopez: Schliemann Defense, Tartakower Variation",False,,-50:0
"Mahdian, Anousha",M,122,-44,Grünfeld Defense: Exchange Variation,False,,-50:0
"Schippers, Maurice",M,118,-17,Sicilian Defense: Brick Variation,True,,-50:0
Ariel Marichal,M,64,-23,"Nimzo-Indian Defense: Normal Variation, Botvinnik System",False,,-50:0
Enes Tanrıverdi,M,108,-38,Sicilian Defense: McDonnell Attack,True,,-50:0
بشير القديمي,M,68,0,Benoni Defense: Modern Variation,False,,-50:0
Unkreativ3,M,90,-11,Queen's Gambit Declined: 4.Bg5 Be7,True,,-50:0
Arnold-2005,M,130,-48,Zukertort Opening: Sicilian Invitation,True,,-50:0
khubushka2007,M,48,-19,Modern Defense: Standard Line,False,,-50:0
Nick Matta,M,54,-6,Modern Defense,False,,-50:0
Jasugi99,M,102,-37,Vienna Game: Mieses Variation,False,,-50:0
"Ibrayev, Nurlan",M,138,-34,Scandinavian Defense: Portuguese Variation,False,,-50:0
"Isajevsky, Anton",M,118,-5,English Opening,False,,-50:0
Ruefi,M,68,-7,Sicilian Defense: Alapin Variation,True,,-50:0
Polihisztor,M,128,-9,"Pterodactyl Defense: Western, Rhamphorhynchus",False,,-50:0
Dmitry Khegay,M,70,-4,Sicilian Defense: French Variation,True,,-50:0
MF_miftahulhudany,M,82,-45,Four Knights Game,False,,-50:0
The_Machine04,M,112,-38,Horwitz Defense,False,,-50:0
dau_npukypumb,M,68,-4,Bird Opening: From's Gambit,True,,-50:0
José Gabriel Cardoso Cardoso,M,52,-24,Nimzo-Larsen Attack: Classical Variation,True,,-50:0
"Tekeyev, Zaur",M,72,-30,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",True,,-50:0
Daniel Barria Zuñiga,M,86,-2,Englund Gambit Complex: Hartlaub-Charlick Gambit,True,,-50:0
"Gomez Sanchez, Jorge Marcos",M,44,-26,King's Indian Attack: Symmetrical Defense,True,,-50:0
"Tukhaev, Adam",M,128,-3,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",True,,-50:0
James Plaskett,M,70,-16,Van Geet Opening,False,,-50:0
"Shagbazyan, Taron",M,104,-11,Benoni Defense,False,,-50:0
GoodFellas1903,M,72,-34,"French Defense: Tarrasch Variation, Closed Variation, Main Line",False,,-50:0
Yanidze,M,98,-8,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",True,,-50:0
Santiago Beltrán Rueda,M,42,-21,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",False,,-50:0
"Palachev, Petr",M,46,-17,Anderssen Opening,False,,-50:0
"Uzcategui Rodriguez, Alejandro",M,132,-4,Sicilian Defense: Four Knights Variation,True,,-50:0
Munkhgal_Gombosuren,M,126,-13,Indian Game: Spielmann-Indian,False,,-50:0
"Ghorbani, Hadi",M,148,-11,"Sicilian Defense: Najdorf Variation, English Attack",True,,-50:0
Alexr58,M,80,-17,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",True,,-50:0
alumno,M,78,-44,"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",True,,-50:0
Oscar Gerardo Sànchez Enrìquez,M,66,-41,French Defense: Two Knights Variation,False,,-50:0
"Sychev, Klementy",M,78,-32,Owen Defense,False,,-50:0
Guillermo Gustavo Soppe,M,136,-40,King's Indian Defense: Makogonov Variation,True,,-50:0
gnejs,M,46,-30,Sicilian Defense: Lasker-Pelikan Variation,True,,-50:0
ragetilt,M,92,-37,Modern Defense: Standard Defense,False,,-50:0
Kevel Oliva Castañeda,M,96,-33,Queen's Gambit Declined,True,,-50:0
Adrian Secheres,M,66,-6,"Grünfeld Defense: Exchange Variation, Sokolsky Variation",False,,-50:0
Максим Матюнин,M,86,-47,Old Benoni Defense,False,,-50:0
likewater,M,94,-18,Scandinavian Defense: Richter Variation,False,,-50:0
kostya24,M,106,-24,"Sicilian Defense: French Variation, Westerinen Attack",True,,-50:0
Adán Ríos Escobar,M,42,-23,"Ruy Lopez: Exchange Variation, Normal Variation",False,,-50:0
"Janik, Igor",M,100,-40,Pirc Defense #3,False,,-50:0
Agustin Nieto,M,86,-45,Caro-Kann Defense: Exchange Variation,False,,-50:0
Anwesh Upadhyaya,M,54,-32,"Sicilian Defense: Najdorf Variation, English Attack",True,,-50:0
"Batsiashvili, Nino",M,92,-49,"Queen's Gambit Accepted: Central Variation, Modern Defense",True,,-50:0
"Mata Gonzalez, Jose Fernando",M,124,-46,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation",True,,-50:0
"Sariego Figueredo, Wilfredo",M,118,-20,Modern Defense: Standard Defense,False,,-50:0
"Lombaers, Peter",M,102,-43,English Opening: Anglo-Indian Defense,False,,-50:0
Mauri Lehtosaari,M,162,-19,Wade Defense,False,,-50:0
Gettingold72,M,140,-33,Sicilian Defense: French Variation,True,,-50:0
Talu Mircea,M,109,-8,Bogo-Indian Defense: Grünfeld Variation,False,,-50:0
"Devaev, Alexander",M,36,-18,Réti Opening: Advance Variation,False,,-50:0
ChSalas,M,148,-49,Slav Defense,False,,-50:0
BurgerKing,M,78,-47,Sicilian Defense: Hyperaccelerated Dragon,True,,-50:0
hugo314,M,78,-47,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation",False,,-50:0
"Boe, Mads",M,124,-24,Alekhine Defense: Maróczy Variation,False,,-50:0
FlinkerFreddy,M,88,-22,"Philidor Defense: Lion Variation, Lion's Claw II",False,,-50:0
ZappBrannigan86,M,96,-48,Queen's Pawn Game: Mason Attack,True,,-50:0
fourqueens13,M,74,-33,"French Defense: MacCutcheon Variation, Lasker Variation",False,,-50:0
Thorbjørn Bromann,M,52,-24,"Trompowsky Attack: Classical Defense, Big Center Variation",True,,-50:0
"Hauge, Lars Oskar",M,162,-22,"Sicilian Defense: Kan Variation, Knight Variation",True,,-50:0
"Schekachikhin, Maksim",M,86,-20,"Sicilian Defense: Najdorf Variation, Opocensky Variation",True,,-50:0
"Loiacono, Leonardo",M,62,-4,Semi-Slav Defense: Stoltz Variation,False,,-50:0
TimAina1,M,40,-13,English Opening: Agincourt Defense,False,,-50:0
Araz Al-Saffar,M,32,-39,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",False,,-50:0
"Leyva, Hector",M,92,-9,English Defense,False,,-50:0
Sidhant Mohapatra,M,62,-34,"Italian Game: Two Knights Defense, Modern Bishop's Opening",False,,-50:0
"Diaz Velandia, Jose Manuel",M,76,-47,Queen's Pawn Game: Chigorin Variation,False,,-50:0
yo lo,M,70,-43,"English Opening: King's English Variation, Reversed Closed Sicilian",True,,-50:0
"Morozov, Nichita",M,114,-38,Dutch Defense: Staunton Gambit,True,,-50:0
"Kanakaris, Georgios",M,66,-29,Semi-Slav Defense: Accelerated Move Order,False,,-50:0
"Camacho Martinez, Guillermo",M,44,-38,"Tarrasch Defense: Classical Variation, Advance Variation",False,,-50:0
Paparama,M,54,-24,"Ruy Lopez: Exchange Variation, Gligoric Variation",False,,-50:0
Rhrt,M,86,-1,"Italian Game: Scotch Gambit, Anderssen Attack",True,,-50:0
yansgirones,M,80,-30,King's Indian Defense: Normal Variation,True,,-50:0
"Perez Ponsa, Federico",M,106,0,Sicilian Defense: Mengarini Variation,True,,-50:0
"Chigaev, Maksim",M,46,-44,French Defense: Schlechter Variation,False,,-50:0
mrataque,M,160,-5,Pirc Defense: Classical Variation,False,,-50:0
"Olsson, William",M,56,-17,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",False,,-50:0
Serog1sPerog1s,M,100,0,Caro-Kann Defense: Exchange Variation,False,,-50:0
JuleVerne,M,72,-40,Philidor Defense: Lion Variation,False,,-50:0
hyperreal,M,70,-13,English Opening: Symmetrical Variation,False,,-50:0
Aravindh Chithambaram,M,102,-18,Indian Game,False,,-50:0
NikosGeo,M,74,-31,"King's Indian Defense: Orthodox Variation, Classical System, Neo-Classical Line",True,,-50:0
"Kuipers, Eelco",M,100,-30,Sicilian Defense: Mengarini Variation,True,,-50:0
Michel Alejandro Díaz Pérez,M,96,-43,Old Benoni Defense,False,,-50:0
savila2105,M,192,-3,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",True,,-50:0
"Pogosian, Manvel",M,120,-26,King's Indian Defense,True,,-50:0
"Andrejevs, Arvids",M,54,-31,Elephant Gambit,True,,-50:0
FatherGascoigne,M,54,-35,Sicilian Defense: Dragon Variation,True,,-50:0
Ruediger1,M,102,-22,Italian Game: Two Knights Defense,False,,-50:0
IM Vadim Cernov Anatolych,M,122,-49,Sicilian Defense: McDonnell Attack,True,,-50:0
Kostas Tsiamis,M,56,-17,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation",True,,-50:0
"Hnydiuk, Aleksander",M,152,-37,Indian Game,False,,-50:0
"Vargas Arteaga, Alexis",M,34,-21,"Italian Game: Classical Variation, Giuoco Pianissimo",False,,-50:0
Shawn Martinez,M,58,-41,"Italian Game: Classical Variation, Giuoco Pianissimo",False,,-50:0
Roberto Carlos Miramontes,M,76,-36,Old Benoni Defense,False,,-50:0
Vilka Sipilä,M,98,-31,Reti Opening,False,,-50:0
Garrincha1,M,156,-32,King's Indian Attack,True,,-50:0
MAsTerhec,M,38,-39,Nimzo-Larsen Attack: Indian Variation,True,,-50:0
ROBERT ARELLANO,M,81,-45,"Queen's Gambit Declined: Ragozin Defense, Vienna Variation",True,,-50:0
Harlan_Coben,M,40,-5,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",False,,-50:0
Piotrek79,M,69,-37,"English Opening: Anglo-Indian Defense, King's Indian Formation",True,,-50:0
"Yakimova, Mariya",M,90,-42,Catalan Opening: Open Defense,False,,-50:0
"Mwenya, Oscar",M,108,-14,"Sicilian Defense: Najdorf Variation, Main Line",True,,-50:0
DuRuDiDo,M,94,-5,Catalan Opening: Closed Variation,False,,-50:0
"Bakhmatsky, Vladislav",M,84,-6,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",True,,-50:0
Kostis Megalios,M,120,-36,"English Opening: Symmetrical Variation, Anti-Benoni Variation",False,,-50:0
AVolodin,M,64,-19,"Queen's Gambit Declined: Exchange Variation, Positional Variation",True,,-50:0
Candela Francisco,M,128,-23,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,True,,-50:0
"Sambuev, Bator",M,54,-21,"Pterodactyl Defense: Central, Anhanguera",False,,-50:0
vvchessli,M,56,-7,Van Geet Opening,False,,-50:0
"Juhasz, Armin",M,54,-37,"Queen's Gambit Refused: Chigorin Defense, Lazard Gambit",True,,-50:0
Mig_31,M,92,-15,"Ruy Lopez: Closed Variations, Bogoljubov Variation",False,,-50:0
"Njili, Kamel",M,110,-31,Nimzo-Larsen Attack: Indian Variation,True,,-50:0
MiauCat,M,108,-16,"Sicilian Defense: Dragon Variation, Fianchetto Variation",True,,-50:0
Adegboyega Adebayo,M,114,-38,Trompowsky Attack,True,,-50:0
swimmerchess,M,42,-40,"Queen's Gambit Declined: Semi-Slav, Abrahams Variation",True,,-50:0
Atakishiyev04,M,30,-24,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",True,,-50:0
"Mihok, Oliver",M,88,-19,Sicilian Defense: Old Sicilian,True,,-50:0
Павел Смирнов,M,88,-48,Caro-Kann Defense: Gurgenidze System,False,,-50:0
MKO78,M,76,-26,Sicilian Defense: French Variation,True,,-50:0
Fidel Corrales,M,78,-13,Wade Defense,False,,-50:0
"Klekowski, Maciej",M,100,-45,"Caro-Kann Defense: Classical Variation, Main Line",False,,-50:0
gabriel flom battaglini,M,52,-24,Modern Defense: Averbakh System,False,,-50:0
Cristian Chirila,M,68,-14,Modern Defense,False,,-50:0
"Golubka, Petro",M,58,-23,"Caro-Kann Defense: Advance Variation, Short Variation",False,,-50:0
"Galaktionov, Artem",M,108,-2,Slav Defense: Modern,False,,-50:0
Алексей Тюханов,M,102,-23,"Scotch Game: Scotch Gambit, Advance Variation",True,,-50:0
"Kovalchuk, Alexey",M,118,-39,Queen's Pawn Game: Mason Attack,True,,-50:0
Popovich2020,M,104,-44,Benoni Defense: Old Benoni,False,,-50:0
Jcrossover,M,40,-48,Queen's Pawn Game: Symmetrical Variation,False,,-50:0
Daskevich,M,66,-13,"Sicilian Defense: Closed Variation, Traditional",True,,-50:0
Chamaeleon3,M,70,-40,Réti Opening,False,,-50:0
Marc Christian Nazario 💎,M,62,-10,Four Knights Game: Gunsberg Variation,False,,-50:0
Babasss,M,124,-5,Italian Game: Giuoco Pianissimo,False,,-50:0
Nad Titus Petre,M,76,-23,Indian Game,False,,-50:0
"Markov, Mikhail",M,141,-6,English Opening: Romanishin Gambit,True,,-50:0
"Orlov, Andrey",M,82,-9,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",True,,-50:0
"Rodrigues, Edgar",M,88,-13,"French Defense: Classical Variation, Steinitz Variation",False,,-50:0
"Mikaelyan, Arman",M,38,-33,"Sicilian Defense: Nimzowitsch Variation, Closed Variation",True,,-50:0
Феликс Кузнецов,M,82,-39,Sicilian Defense: Kupreichik Variation,True,,-50:0
tactinhos2900,M,72,-42,"Queen's Gambit Declined: Harrwitz Attack, Main Line",True,,-50:0
"Nalbant, Tuna Onat",M,94,-24,"Ruy Lopez: Morphy Defense, Breyer Defense, Zaitsev Hybrid",False,,-50:0
"Kozusek, Daniel",M,90,-10,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack",True,,-50:0
René Wittke,M,38,-30,"King's Indian Defense: Orthodox Variation, Classical System, Traditional Line",True,,-50:0
EXCELADDIKT,M,94,-8,"English Opening: Anglo-Indian Defense, Anti-Anti-Grünfeld",False,,-50:0
"Kozhuharov, Spas",M,92,-13,"Queen's Gambit Declined: Exchange Variation, Positional Variation",True,,-50:0
Гончаров Владислав,M,72,-13,Semi-Benoni,False,,-50:0
"Trushelyov, Victor",M,108,-46,"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack",True,,-50:0
Antoni Kozak,M,84,-40,Bogo-Indian Defense: Wade-Smyslov Variation,False,,-50:0
"Bogner, Sebastian",M,106,-8,Philidor Defense: Lion Variation,False,,-50:0
"Novikov, Evgenij",M,102,-36,"Grünfeld Defense: Three Knights Variation, Petrosian System",False,,-50:0
Łukasz Licznerski,M,86,-41,"Caro-Kann Defense: Panov Attack, Fianchetto Defense",True,,-50:0
laguun,M,40,-39,English Opening: King's English Variation,False,,-50:0
ka1ser,M,84,-20,Slav Defense: Three Knights Variation,False,,-50:0
Arashy_89,M,106,-30,"English Opening: Symmetrical Variation, Two Knights Variation",False,,-50:0
Егор Ковалев,M,76,-8,"Caro-Kann Defense: Advance Variation, Tal Variation",False,,-50:0
Minh Le,M,180,-2,Semi-Slav Defense: Chigorin Defense,False,,-50:0
JustAnAppleToday,M,94,-36,"King's Indian Defense: Sämisch Variation, Normal Defense",True,,-50:0
"Rzayev, Bahruz",M,138,-5,Caro-Kann Defense: Two Knights Attack,True,,-50:0
"Chernomordik, Pavel",M,56,-35,Modern Defense,False,,-50:0
"Korchmar, Vasiliy",M,78,-3,Queen's Pawn Game: London System,False,,-50:0
"Colbow, Collin",M,92,-29,Scandinavian Defense: Mieses-Kotroc Variation,False,,-50:0
"Sahidi, Samir",M,58,-22,Nimzo-Indian Defense: Classical Variation,False,,-50:0
ErnesticoCuba,M,74,-13,Englund Gambit Complex: Hartlaub-Charlick Gambit,True,,-50:0
odxn,M,76,-43,Sicilian Defense: Staunton-Cochrane Variation,True,,-50:0
Apjoshua,M,48,-16,"French Defense: Winawer Variation, Advance Variation",False,,-50:0
"Matviishen, Viktor",M,140,-15,Rat Defense: English Rat,False,,-50:0
Феликс Алиханов,M,62,-40,Alekhine Defense: Sämisch Attack,True,,-50:0
"Karim, Ismael",M,62,-7,Vienna Game,False,,-50:0
Simon Ansell,M,70,-11,Ruy Lopez: Bird Variation,False,,-50:0
YoNoMateAMiHijo,M,66,-48,"Sicilian Defense: Najdorf Variation, Traditional Line",True,,-50:0
